code,name,weight,shares,price
8306 JT,三菱UFJ金融集團公司,3.53,40000,0.0
GLEN LN,嘉能可公司,0.63,30000,0.0
<<<<<<< HEAD
2330,台積電,8.09,27000,1810.0
=======
2330,台積電,8.09,27000,1845.0
>>>>>>> 8dffae3 (chore: 補抓 3/25 主力籌碼資料)
7011 JT,三菱重工業,2.07,14000,0.0
6501 JT,日立製作所有限公司,1.93,12000,0.0
IFX GY,英飛凌科技股份有限公司,1.88,8000,0.0
NVDA US,輝達,6.5,7000,0.0
GOOGL US,Alphabet 公司,6.93,4500,0.0
AVGO US,博通公司,6.58,3900,0.0
WMT UN,沃爾瑪公司,2.2,3400,0.0
AMZN US,AMAZON. COM INC,3.3,3000,0.0
MU US,美光科技公司,5.24,2500,0.0
TER US,泰瑞達公司,4.07,2399,0.0
ENR GY,Siemens Energy AG,2.05,2200,0.0
LRCX US,科林研發股份有限公司,2.56,2021,0.0
LITE US,魯門特姆控股公司,8.51,2000,0.0
HWM US,Howmet航太公司,2.16,1700,0.0
MSFT US,Microsoft Corp,3.16,1600,0.0
SU FP,施奈德電機公司,2.08,1400,0.0
C US,花旗集團,0.78,1300,0.0
SNOW US,Snowflake公司,1.11,1300,0.0
COHR US,連貫公司,1.88,1300,0.0
META US,Meta平台公司,3.91,1243,0.0
NET US,Cloudflare公司,1.36,1200,0.0
BWXT US,BWX科技股份有限公司,1.19,1100,0.0
ETN US,伊頓公開有限公司,1.98,1000,0.0
CRWD US,Crowdstrike控股公司,1.96,938,0.0
GEV US,奇異維諾瓦公司,3.62,750,0.0
VRTX US,福泰製藥公司,0.99,417,0.0
CAT US,Caterpillar Inc,1.33,350,0.0
GS US,高盛集團,0.89,200,0.0
LLY US,禮來公司,0.86,180,0.0
