code,name,weight,shares,price
8306 JT,三菱UFJ金融集團公司,3.35,40000,0.0
GLEN LN,嘉能可公司,0.59,30000,0.0
2330,台積電,7.88,27000,1845.0
7011 JT,三菱重工業,2.13,14000,0.0
6501 JT,日立製作所有限公司,1.83,12000,0.0
NVDA US,輝達,7.43,8000,0.0
IFX GY,英飛凌科技股份有限公司,1.83,8000,0.0
GOOGL US,Alphabet 公司,7.59,4900,0.0
AVGO US,博通公司,7.41,4500,0.0
WMT UN,沃爾瑪公司,2.17,3400,0.0
AMZN US,AMAZON. COM INC,3.22,3000,0.0
MU US,美光科技公司,5.6,2500,0.0
TER US,泰瑞達公司,3.63,2399,0.0
ENR GY,Siemens Energy AG,1.87,2200,0.0
LRCX US,科林研發股份有限公司,2.25,2021,0.0
LITE US,魯門特姆控股公司,6.33,2000,0.0
HWM US,Howmet航太公司,2.07,1700,0.0
MSFT US,Microsoft Corp,3.24,1600,0.0
SU FP,施奈德電機公司,2.02,1400,0.0
COHR US,連貫公司,1.63,1300,0.0
SNOW US,Snowflake公司,1.15,1300,0.0
C US,花旗集團,0.71,1300,0.0
META US,Meta平台公司,3.95,1243,0.0
NET US,Cloudflare公司,1.26,1200,0.0
BWXT US,BWX科技股份有限公司,1.14,1100,0.0
ETN US,伊頓公開有限公司,1.83,1000,0.0
6857 JT,愛德萬測試,0.77,1000,0.0
CRWD US,Crowdstrike控股公司,2.01,938,0.0
GEV US,奇異維諾瓦公司,3.14,750,0.0
VRTX US,福泰製藥公司,0.98,417,0.0
CAT US,Caterpillar Inc,1.24,350,0.0
LLY US,禮來公司,1.25,250,0.0
GS US,高盛集團,0.81,200,0.0
