code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2867,三商壽,131,3,128,109.5,8.55
00712,復華富時不動產,75,0,75,66.3,8.84
6770,力積電,118,62,56,416.9,73.83
2002,中鋼,110,60,50,94.8,18.95
3576,聯合再生,49,3,46,89.4,19.62
4919,新唐,43,6,37,713.0,192.7
4939,亞電,58,22,36,245.6,66.91
2472,立隆電,31,3,28,1014.8,357.34
3624,光頡,37,13,24,322.0,132.26
9958,世紀鋼,22,0,22,243.1,110.5
2208,台船,20,0,20,36.1,17.91
9904,寶成,20,0,20,53.4,26.68
6191,精成科,28,8,20,209.5,104.72
,群益ESG投等債20+,18,0,18,27.9,14.9
2303,聯電,48,31,17,251.8,144.16
6153,嘉聯益,23,7,16,38.2,23.89
2371,大同,16,0,16,45.0,28.12
00918,大華優利高填息30,24,10,14,44.8,32.16
3026,禾伸堂,13,1,12,1081.2,847.01
6285,啟碁,16,4,12,337.2,271.9
2426,鼎元,16,5,11,81.7,71.06
2489,瑞軒,15,4,11,54.2,47.75
6488,環球晶,11,0,11,1113.6,1022.04
2027,大成鋼,10,0,10,42.8,42.54
4938,和碩,11,1,10,82.7,82.54
,主動統一升級50,35,324,-289,-309.9,10.72
3481,群創,30,131,-101,-542.7,53.5
2408,南亞科,12,104,-92,-3826.3,418.6
1905,華紙,0,62,-62,-87.7,14.15
,主動富邦台灣龍耀,4,54,-50,-47.2,9.44
2409,友達,72,111,-39,-92.3,23.97
2542,興富發,1,35,-34,-153.3,45.09
,主動復華未來50,3,34,-31,-61.7,19.89
1513,中興電,1,32,-31,-525.4,169.47
2883,凱基金,17,42,-25,-74.3,29.65
1802,台玻,16,40,-24,-167.2,71.15
2329,華泰,0,22,-22,-119.7,54.39
00878,國泰永續高股息,0,22,-22,-72.0,32.9
5508,永信建,0,21,-21,-116.9,55.68
6919,康霈*,0,21,-21,-199.4,94.93
2543,皇昌,0,20,-20,-93.2,46.59
4934,太極,3,23,-20,-34.9,17.47
5871,中租-KY,0,20,-20,-225.6,113.99
6239,力成,6,25,-19,-644.6,339.26
2890,永豐金,1,17,-16,-56.5,35.32
2061,風青,0,15,-15,-65.0,43.36
,元大台灣50正2,53,68,-15,-53.0,36.79
00919,群益台灣精選高息,44,59,-15,-42.7,30.04
5880,合庫金,0,14,-14,-34.3,24.52
1402,遠東新,3,16,-13,-37.0,28.45
