code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動國泰動能高息,483,12,471,597.7,12.68
,主動統一台股增長,249,54,195,523.6,26.9
3706,神達,140,15,125,1074.0,85.99
1802,台玻,166,67,99,725.1,73.0
3481,群創,654,565,89,234.5,26.14
6962,奕力-KY,94,15,79,289.4,36.4
2002,中鋼,79,10,69,135.7,19.64
3011,今皓,56,0,56,80.1,14.3
009816,凱基台灣TOP50,75,21,54,67.0,12.42
,元大台灣50正2,95,45,50,138.4,27.2
00712,復華富時不動產,50,0,50,45.1,9.06
6907,雅特力-KY,43,0,43,533.1,123.98
2337,旺宏,119,82,37,490.7,131.95
2329,華泰,49,14,35,210.6,59.51
,主動群益美國增長,34,1,33,36.5,10.8
3709,鑫聯大投控,33,0,33,261.8,79.32
8234,新漢,43,11,32,217.2,67.88
5285,界霖,32,0,32,186.8,58.38
,主動中信非投等債,32,0,32,33.1,10.35
4906,正文,32,1,31,120.8,38.98
,主動群益科技創新,46,16,30,51.9,17.02
00955,中信日本商社,28,0,28,42.8,14.96
5498,凱崴,47,19,28,229.6,81.71
2485,兆赫,32,8,24,169.5,70.64
,主動統一全球創新,29,6,23,37.4,16.22
,主動安聯台灣高息,2,413,-411,-585.1,14.24
2409,友達,87,454,-367,-685.1,18.69
00927,群益半導體收益,2,209,-207,-590.9,28.57
2324,仁寶,186,310,-124,-408.8,32.91
,台新新光辛特,9,130,-121,-113.6,9.39
,主動兆豐台灣豐收,9,125,-116,-147.0,12.67
,期街口布蘭特正2,4,118,-114,-566.2,49.66
00940,元大台灣價值高息,0,104,-104,-108.9,10.47
2312,金寶,34,131,-97,-287.5,29.64
2388,威盛,0,92,-92,-716.5,77.88
1905,華紙,1,80,-79,-113.9,14.42
6127,九豪,12,89,-77,-409.8,53.22
2317,鴻海,11,72,-61,-1333.4,219.96
2472,立隆電,0,60,-60,-1110.0,185.0
3290,東浦,0,57,-57,-286.9,50.33
00929,復華台灣科技優息,10,64,-54,-120.8,22.37
3338,泰碩,2,53,-51,-391.4,76.67
00919,群益台灣精選高息,18,66,-48,-115.6,23.84
4566,時碩工業,0,40,-40,-297.8,73.7
,國泰20年美債,0,36,-36,-101.1,28.08
6208,日揚,1,33,-32,-266.8,81.84
1717,長興,27,59,-32,-273.3,85.18
00915,凱基優選高股息30,0,32,-32,-80.1,25.03
2605,新興,11,42,-31,-107.1,34.54
2377,微星,5,33,-28,-272.5,95.95
