code,name,weight,shares,price
2887,台新新光金,2.36,4111000,24.15
2883,凱基金控,1.82,3847000,19.9
2880,華南金控,2.58,3098000,35.0
2885,元大金,2.94,2746000,45.0
2891,中信金,3.05,2539000,50.5
1102,亞泥,1.81,2205000,34.45
2303,聯電,3.13,2194000,60.0
1402,遠東新,1.43,2129000,28.3
2882,國泰金,3.31,1902000,73.2
2324,仁寶,1.24,1772000,29.4
2881,富邦金控,3.47,1625025,89.8
9904,寶成,1.03,1494000,29.05
2610,華航,0.66,1483000,18.6
3045,台灣大,3.42,1331000,108.0
6005,群益證券,0.91,1302000,29.3
2897,王道銀行,0.29,1256000,9.63
2618,長榮航,0.87,1081000,33.85
4904,遠傳,1.86,851000,92.2
3481,群創光電,0.44,742000,24.75
1605,華新,0.55,718000,32.15
2820,華票,0.29,717000,16.8
2382,廣達,4.51,676000,281.0
1434,福懋,0.27,670000,17.15
9907,統一實,0.3,649000,19.15
2890,永豐金控,0.46,620000,31.3
2501,國建,0.29,543000,22.55
2903,遠百,0.28,540000,22.2
4938,和碩,0.83,511000,68.5
2851,中央再保,0.28,445000,26.75
1303,南亞,0.83,440000,79.3
8112,至上電子,0.68,440000,64.8
1227,佳格,0.28,409000,29.25
6548,長科*,0.41,401000,45.55
1326,台化,0.4,391000,43.55
6282,康舒,0.4,383000,44.45
2855,統一證券,0.27,381000,29.4
3036,文曄,1.69,363000,195.5
3702,大聯大,0.58,360000,67.5
3264,欣銓,1.13,342000,141.5
2441,超豐,0.67,335000,84.6
1785,光洋科,0.43,320000,62.7
2603,長榮海運,1.42,286000,209.5
8070,長華*,0.27,283000,39.7
6770,力積電,0.39,268000,61.4
2352,佳世達,0.12,217000,23.3
2353,宏碁,0.13,206000,25.85
2912,統一超商,1.04,199000,219.5
9910,豐泰,0.41,185000,92.3
1815,富喬工業,0.44,179000,108.0
2637,慧洋-KY,0.29,168000,71.7
2006,東和鋼鐵,0.31,167000,79.3
8415,大國鋼,0.13,166000,33.9
2344,華邦電子,0.4,162000,104.0
2385,群光,0.47,159000,124.0
6239,力成,0.8,156000,217.0
2379,瑞昱,1.59,150000,445.0
8021,尖點,0.79,145000,230.5
2376,技嘉,0.72,142000,214.0
2486,一詮精密,0.42,142000,125.0
2449,京元電子,0.93,141000,278.0
6257,矽格,0.41,136000,126.5
3711,日月光投控,1.05,135000,327.5
3037,欣興,1.26,127000,417.0
3006,晶豪,0.44,127000,146.5
2492,華新科,0.39,127000,128.0
3105,穩懋,0.83,119000,300.0
2474,可成,0.52,117000,185.5
2330,台積電,4.83,110000,1865.0
2850,新光產險,0.29,106000,116.0
3374,精材,0.42,102000,181.0
2313,華通,0.5,100000,211.0
3260,威剛科技,0.62,99000,285.0
1560,中砂,1.07,97000,464.0
3010,華立,0.26,94000,114.5
2206,三陽工業,0.13,93000,60.0
2357,華碩,1.07,90000,500.0
6290,良維,0.45,88000,236.0
6023,元大期貨,0.19,84000,94.5
3189,景碩科技,0.44,65000,284.5
6903,巨漢,0.4,64000,286.5
2467,志聖,0.55,63000,365.0
3227,原相,0.27,59000,195.5
2377,微星,0.13,59000,93.8
6691,洋基工程,0.83,57000,616.0
6446,藥華醫藥,0.88,55000,670.0
9917,中保,0.13,52000,105.0
5289,宜鼎國際,0.9,51000,778.0
3005,神基科技,0.14,49000,121.0
7795,長廣,0.4,47000,360.5
5234,達興材料,0.42,46000,382.0
2458,義隆,0.14,45000,127.0
9939,宏全國際,0.13,45000,120.0
6176,瑞儀光電,0.11,45000,99.0
3363,上詮,0.58,44000,613.0
8358,金居開發,0.27,43000,253.5
2308,台達電子,0.95,32000,1255.0
2327,國巨*,0.18,29000,259.0
8299,群聯電子,1.13,28000,1800.0
2360,致茂,0.83,26000,1340.0
3491,昇達科技,0.91,25000,1380.0
2383,台光電子,1.04,20000,2190.0
1795,美時製藥,0.12,20000,255.0
1519,華城,0.41,19000,908.0
6414,樺漢,0.12,19000,258.5
2368,金像電子,0.3,18000,709.0
6121,新普科技,0.13,17000,320.0
4766,南寶,0.13,17000,317.5
3081,聯亞光電,0.53,16000,1365.0
6274,台燿,0.16,14000,506.0
2345,智邦,0.37,12000,1305.0
6442,光聖,0.45,9000,2100.0
6223,旺矽,0.44,7000,2845.0
6515,穎崴,0.65,6000,4525.0
2301,光寶科技,0.02,6000,155.5
5274,信驊科技,1.03,5000,9520.0
6510,精測,0.4,5000,3605.0
3443,創意電子,0.27,5000,2280.0
3017,奇鋐,0.21,5000,1750.0
7769,鴻勁,0.38,4000,3980.0
3653,健策,0.07,1000,2880.0
6805,富世達,0.04,1000,1645.0
202603TX,台指期貨,1.95,13,0.0
