code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2344,華邦電,1698,431,1267,19449.5,153.48
2886,兆豐金,450,0,450,1952.7,43.4
2408,南亞科,488,71,417,13856.4,332.63
,主動富邦台灣龍耀,387,28,359,319.0,8.88
,主動統一升級50,552,296,256,250.6,9.8
00929,復華台灣科技優息,382,236,146,413.0,28.19
2883,凱基金,224,81,143,398.8,27.87
6016,康和證,149,16,133,358.0,26.92
0050,元大台灣50,207,84,123,1213.8,99.02
,主動聯博全球非投,99,0,99,99.4,10.04
5426,振發,106,8,98,307.8,31.4
00918,大華優利高填息30,100,24,76,227.2,29.77
3231,緯創,620,551,69,863.7,123.99
2441,超豐,72,4,68,818.2,120.32
,主動中信台灣收益,123,60,63,60.0,9.53
,元大美債1-3,59,0,59,182.9,31.0
2353,宏碁,69,12,57,203.8,35.73
8131,福懋科,61,5,56,380.8,68.0
8299,群聯,52,3,49,10705.7,2195.49
2002,中鋼,67,21,46,86.3,18.55
6186,新潤,42,0,42,171.6,40.86
3049,精金,41,0,41,55.2,13.39
2520,冠德,41,1,40,138.4,33.84
2493,揚博,83,43,40,744.3,186.17
1326,台化,42,4,38,173.7,45.72
,主動統一台股增長,144,586,-442,-1294.3,29.26
,主動元大AI新經濟,1,300,-299,-538.7,18.06
,元大台灣50反1,10,166,-156,-170.0,10.9
2331,精英,0,133,-133,-274.1,20.61
2356,英業達,41,160,-119,-771.5,65.0
00919,群益台灣精選高息,134,234,-100,-299.3,30.03
00712,復華富時不動產,0,82,-82,-71.8,8.75
,群益ESG投等債20+,0,77,-77,-114.6,14.89
2312,金寶,26,77,-51,-179.7,35.24
,元大美債20年,0,48,-48,-129.3,26.54
4916,事欣科,6,54,-48,-552.2,115.04
00915,凱基優選高股息30,0,45,-45,-134.4,29.86
9105,泰金寶-DR,1,39,-38,-34.6,9.12
,國泰臺灣加權反1,0,35,-35,-6.2,1.77
1714,和桐,41,74,-33,-48.3,14.63
8112,至上,34,67,-33,-304.0,92.12
3605,宏致,1,33,-32,-229.5,71.72
8926,台汽電,0,31,-31,-236.5,76.27
2884,玉山金,0,30,-30,-100.5,33.48
2637,慧洋-KY,0,30,-30,-231.9,77.3
1301,台塑,17,46,-29,-127.0,43.94
2501,國建,3,31,-28,-75.3,26.9
5381,光譜,3,30,-27,-82.8,30.68
2406,國碩,79,105,-26,-102.8,39.97
00878,國泰永續高股息,7,31,-24,-77.1,31.34
