code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2489,瑞軒,7642,97,7545,32250.2,42.75
2409,友達,8391,7845,546,1019.5,18.67
2382,廣達,623,97,526,16007.2,304.28
8064,東捷,1018,699,319,2680.4,83.94
2337,旺宏,427,149,278,3936.7,141.39
1802,台玻,439,175,264,1596.2,60.54
3363,上詮,201,2,199,14914.2,750.13
4958,臻鼎-KY,266,84,182,4839.5,266.55
2610,華航,229,63,166,301.7,18.15
3052,夆典,114,5,109,120.0,11.03
6147,頎邦,828,721,107,1103.8,102.65
8996,高力,113,17,96,9680.2,1012.01
3587,閎康,97,4,93,2505.9,270.77
6265,方土昶,95,11,84,313.1,37.27
3498,陽程,91,8,83,693.0,84.15
6120,達運,117,36,81,117.0,14.4
2408,南亞科,168,89,79,1641.9,206.55
2344,華邦電,298,227,71,672.2,94.98
4526,東台,128,59,69,254.1,36.63
1721,三晃,70,1,69,123.0,17.83
00919,群益台灣精選高息,82,15,67,153.2,22.84
5243,乙盛-KY,68,1,67,760.4,113.49
4956,光鋐,85,19,66,243.7,36.88
4764,雙鍵,154,91,63,878.4,139.05
2369,菱生,65,5,60,188.4,31.28
2402,毅嘉,18,2990,-2972,-16806.4,56.55
1815,富喬,4704,6331,-1627,-18763.3,115.37
8358,金居,175,652,-477,-12990.7,272.19
6770,力積電,177,629,-452,-2472.0,54.72
8021,尖點,100,532,-432,-12382.3,286.44
6664,群翊,8,432,-424,-15925.0,375.36
2367,燿華,381,776,-395,-3076.3,77.85
009816,凱基台灣TOP50,1964,2319,-355,-391.0,11.02
009811,統一美國50,0,350,-350,-396.6,11.33
1314,中石化,2,331,-329,-264.5,8.04
6257,矽格,109,421,-312,-5383.1,172.44
2467,志聖,13,318,-305,-14114.1,463.42
00940,元大台灣價值高息,0,229,-229,-224.0,9.78
,元大台灣50正2,361,501,-140,-319.6,22.96
,主動群益科技創新,59,197,-138,-199.7,14.51
2426,鼎元,486,615,-129,-536.1,41.32
,主動統一全球創新,19,144,-125,-179.0,14.37
5439,高技,11,133,-122,-3764.6,309.41
,主動群益台灣強棒,25,144,-119,-209.1,17.55
3231,緯創,82,199,-117,-1539.4,131.27
6217,中探針,22,137,-115,-2347.4,203.79
6443,元晶,73,186,-113,-420.9,37.21
00922,國泰台灣領袖50,2,112,-110,-323.5,29.33
3189,景碩,203,308,-105,-4085.1,390.54
,主動第一金台股優,0,100,-100,-134.9,13.6
