code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,570,182,388,354.0,9.11
,群益臺灣加權正2,438,75,363,367.1,10.09
0050,元大台灣50,191,3,188,1837.1,97.59
009816,凱基台灣TOP50,108,2,106,149.6,14.05
9105,泰金寶-DR,100,2,98,78.4,7.96
,主動凱基台灣,65,2,63,53.4,8.38
,主動中信台灣收益,62,0,62,54.6,8.8
,主動統一台股增長,114,61,53,139.2,26.0
,主動富邦台灣龍耀,52,0,52,38.7,7.38
,主動國泰動能高息,72,21,51,65.3,12.75
2408,南亞科,53,3,50,1976.4,392.66
00919,群益台灣精選高息,66,20,46,134.4,29.01
2332,友訊,52,11,41,98.5,24.03
0056,元大高股息,37,0,37,181.9,48.44
,主動群益美國增長,35,0,35,38.8,10.84
6770,力積電,59,24,35,199.0,56.57
1314,中石化,31,0,31,24.4,7.83
,主動統一全球創新,44,15,29,46.3,15.54
2303,聯電,28,2,26,295.7,114.27
3481,群創,822,797,25,104.0,41.1
6116,彩晶,30,7,23,30.2,13.15
00935,野村臺灣新科技50,22,1,21,109.9,51.1
00891,中信關鍵半導體,20,0,20,65.5,32.23
,元大台灣50反1,236,217,19,19.8,10.5
2344,華邦電,19,1,18,256.6,144.14
,群益ESG投等債20+,0,135,-135,-197.3,14.66
,國泰臺灣加權反1,0,102,-102,-18.1,1.77
2002,中鋼,50,132,-82,-155.9,19.02
2610,華航,1,64,-63,-137.9,21.9
2357,華碩,0,35,-35,-2594.8,735.07
2105,正新,0,35,-35,-108.2,30.9
4743,合一,2,34,-32,-141.9,44.34
,元大投資級公司債,0,30,-30,-97.7,32.55
1714,和桐,0,25,-25,-34.2,13.72
2406,國碩,2,18,-16,-49.4,30.89
2511,太子,0,15,-15,-12.6,8.43
2884,玉山金,2,16,-14,-52.5,36.32
3056,富華新,0,14,-14,-19.4,13.85
2305,全友,0,13,-13,-39.5,30.37
3376,新日興,0,13,-13,-233.3,180.99
2880,華南金,0,12,-12,-49.4,41.2
,元大美債20年,10,21,-11,-29.6,26.91
6016,康和證,0,10,-10,-20.2,20.15
2636,台驊控股,0,8,-8,-52.4,65.5
,富邦特,0,8,-8,-49.4,61.7
5328,華容,5,13,-8,-52.5,65.61
5371,中光電,2,10,-8,-62.0,77.5
2485,兆赫,0,6,-6,-23.3,38.8
1810,和成,1,7,-6,-15.1,25.14
5475,德宏,0,5,-5,-66.8,126.06
