code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,948,117,831,812.3,9.77
,群益臺灣加權正2,692,51,641,711.8,11.1
,元大台灣50正2,308,26,282,953.2,33.71
009816,凱基台灣TOP50,225,30,195,285.6,14.63
0050,元大台灣50,193,7,186,1887.4,101.49
,主動統一台股增長,134,29,105,286.4,27.21
0056,元大高股息,108,8,100,508.2,50.87
,主動復華未來50,110,17,93,158.5,17.22
,主動凱基台灣,106,15,91,79.3,8.69
00919,群益台灣精選高息,117,40,77,225.8,29.01
,主動富邦台灣龍耀,86,36,50,40.2,7.96
,主動國泰動能高息,51,2,49,64.1,13.19
2324,仁寶,65,17,48,173.3,36.11
00929,復華台灣科技優息,48,3,45,132.4,29.0
009819,中信數據及電力,40,0,40,39.2,9.79
2816,旺旺保,40,0,40,136.0,34.0
,主動統一全球創新,44,4,40,66.8,16.74
2344,華邦電,44,5,39,622.7,156.11
2332,友訊,45,6,39,83.0,21.29
2303,聯電,39,1,38,547.7,144.03
2103,台橡,38,0,38,91.2,23.99
,主動群益美國增長,35,0,35,38.9,11.13
2609,陽明,33,1,32,158.2,49.45
4934,太極,30,0,30,45.8,15.25
6770,力積電,63,34,29,211.7,71.27
,國泰10Y+金融債,0,200,-200,-321.3,16.07
,元大台灣50反1,10,119,-109,-116.3,10.59
1909,榮成,0,66,-66,-66.6,10.1
2472,立隆電,0,51,-51,-1483.8,290.94
,群益優選非投等債,0,50,-50,-48.8,9.76
2408,南亞科,58,107,-49,-1979.1,401.57
,元大美債1-3,0,40,-40,-126.7,31.68
8042,金山電,0,40,-40,-518.0,129.5
,群益ESG投等債20+,2,41,-39,-57.8,14.81
4939,亞電,32,67,-35,-202.7,58.07
4931,新盛力,0,28,-28,-560.0,200.0
00712,復華富時不動產,0,24,-24,-21.9,9.11
1522,堤維西,20,40,-20,-57.9,28.96
6241,鑫永洋,0,20,-20,-34.0,17.0
1312,國喬,0,20,-20,-25.8,12.9
,元大AAA至A公司債,0,20,-20,-62.9,31.43
,國泰臺灣加權反1,30,50,-20,-3.6,1.78
,富邦恒生國企正2,0,20,-20,-18.4,9.18
6244,茂迪,1,20,-19,-48.2,25.35
1714,和桐,0,17,-17,-25.7,15.42
6142,友勁,0,15,-15,-14.0,9.37
00955,中信日本商社,1,15,-14,-19.8,14.14
1314,中石化,31,43,-12,-10.0,8.34
2412,中華電,1,12,-11,-151.6,137.82
4956,光鋐,0,11,-11,-33.4,30.39
