code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,國泰臺灣加權反1,2495,0,2495,514.0,2.06
3011,今皓,1071,313,758,1000.4,13.2
,主動統一台股增長,334,12,322,814.5,25.24
00927,群益半導體收益,271,35,236,662.9,28.09
3481,群創,791,583,208,553.8,26.58
,主動群益科技創新,114,5,109,176.9,16.15
6116,彩晶,110,2,108,97.3,9.01
2312,金寶,115,7,108,263.6,24.63
2409,友達,310,215,95,192.8,20.26
,主動國泰動能高息,94,0,94,112.5,11.96
6127,九豪,121,27,94,487.8,51.89
2321,東訊,74,0,74,100.6,13.6
3631,晟楠,60,0,60,176.1,29.35
3049,精金,68,17,51,71.0,13.92
4720,德淵,51,5,46,103.0,22.4
00888,永豐台灣ESG,43,0,43,113.7,26.26
6173,信昌電,64,22,42,349.8,82.3
2371,大同,57,15,42,138.4,32.96
6854,錼創科技-KY創,51,10,41,652.6,159.16
2367,燿華,74,38,36,255.1,70.57
009815,大華美國MAG7+,40,5,35,35.8,10.22
2337,旺宏,74,41,33,426.4,131.38
5347,世界,45,14,31,432.6,135.61
2610,華航,30,0,30,54.9,18.3
0052,富邦科技,23,0,23,116.1,50.09
,元大台灣50正2,92,440,-348,-886.7,25.49
,主動安聯台灣高息,46,250,-204,-287.2,14.08
00878,國泰永續高股息,6,133,-127,-306.9,24.02
8289,泰藝,12,108,-96,-465.3,48.47
009816,凱基台灣TOP50,40,134,-94,-113.4,11.95
2303,聯電,61,145,-84,-614.4,73.18
1717,長興,111,178,-67,-518.0,78.05
3380,明泰,5,71,-66,-271.9,41.21
2353,宏碁,19,76,-57,-162.7,28.54
6141,柏承,0,50,-50,-156.3,31.2
6907,雅特力-KY,16,61,-45,-583.0,129.54
4911,德英,0,41,-41,-154.1,37.59
00918,大華優利高填息30,2,43,-41,-96.0,23.41
1312,國喬,12,52,-40,-56.7,14.17
1714,和桐,0,37,-37,-35.9,9.7
8112,至上,11,47,-36,-310.1,85.42
2382,廣達,0,36,-36,-1174.6,323.58
2402,毅嘉,24,59,-35,-254.0,72.58
3042,晶技,2,36,-34,-488.0,143.23
6147,頎邦,4,37,-33,-387.5,119.67
3264,欣銓,1,32,-31,-534.9,172.53
2401,凌陽,3,33,-30,-72.0,23.99
1802,台玻,107,134,-27,-213.3,78.69
1305,華夏,3,30,-27,-40.7,15.07
6443,元晶,4,31,-27,-108.6,40.22
