code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動台新優勢成長,852,0,852,1470.2,17.26
,主動統一台股增長,1372,1048,324,917.1,28.35
,主動群益科技創新,347,37,310,556.5,17.93
00891,中信關鍵半導體,203,0,203,692.2,33.98
1802,台玻,170,44,126,928.4,73.67
3260,威剛,146,31,115,5272.6,461.39
,主動群益台灣強棒,98,2,96,212.3,22.07
,期元大S&P原油反1,84,0,84,101.1,12.04
,主動復華未來50,126,44,82,140.6,17.15
3105,穩懋,84,10,74,3808.3,513.34
2337,旺宏,335,269,66,1122.6,169.29
6770,力積電,94,33,61,356.5,58.73
009816,凱基台灣TOP50,67,18,49,68.6,13.87
,主動兆豐台灣豐收,52,10,42,57.6,13.71
,元大投資級公司債,40,0,40,131.4,32.85
2344,華邦電,71,38,33,347.4,107.02
6456,GIS-KY,31,0,31,234.6,75.19
2891,中信金,35,4,31,170.2,54.89
2399,映泰,35,4,31,140.1,45.29
3005,神基,29,0,29,282.9,97.54
2313,華通,53,26,27,693.3,252.89
8234,新漢,25,0,25,192.7,77.06
,國泰20年美債,25,0,25,69.6,27.85
2492,華新科,26,2,24,369.7,154.02
,第一金優選非投債,23,0,23,21.2,9.2
3535,晶彩科,463,1668,-1205,-16862.5,139.84
00940,元大台灣價值高息,1,540,-539,-584.1,10.84
1605,華新,13,256,-243,-803.1,33.06
0056,元大高股息,6,202,-196,-855.2,43.69
,主動野村臺灣高息,289,457,-168,-172.5,10.27
2409,友達,102,205,-103,-185.8,18.04
2317,鴻海,13,103,-90,-2232.4,248.46
2408,南亞科,11,91,-80,-2243.9,281.63
2201,裕隆,0,69,-69,-187.2,27.13
00878,國泰永續高股息,15,83,-68,-186.2,27.39
3481,群創,248,312,-64,-187.4,29.03
3006,晶豪科,0,64,-64,-1283.1,200.0
3016,嘉晶,9,73,-64,-748.6,116.96
,元大滬深300正2,0,62,-62,-136.4,22.01
3231,緯創,3,64,-61,-887.8,145.13
5347,世界,7,67,-60,-1018.6,168.05
00955,中信日本商社,15,71,-56,-88.4,15.79
5351,鈺創,17,71,-54,-434.5,80.2
009820,元大納斯達克精選,28,79,-51,-49.2,9.64
2303,聯電,46,92,-46,-412.5,90.61
6405,悅城,0,44,-44,-245.0,55.67
1314,中石化,4,47,-43,-31.2,7.26
3028,增你強,1,43,-42,-315.1,75.02
3580,友威科,3,43,-40,-387.1,97.26
6147,頎邦,27,60,-33,-580.3,178.27
