code,name,weight,shares,price
<<<<<<< HEAD
2330,台積電,62.67,468910705,1840.0
2887,台新新光金,0.78,439460492,24.15
2891,中信金,1.33,340465247,53.0
2883,凱基金,0.44,301701839,19.8
2884,玉山金,0.69,293616006,32.35
2890,永豐金,0.56,242305850,31.55
2317,鴻海,3.44,235117654,200.5
2886,兆豐金,0.65,225949179,39.1
2303,聯電,0.95,222967530,58.2
2002,中鋼,0.31,213831228,19.75
2885,元大金,0.69,208454399,46.05
2892,第一金,0.43,207588843,28.65
5880,合庫金,0.34,200190110,23.5
2882,國泰金,0.93,179120208,70.8
2880,華南金,0.44,177974832,33.65
2881,富邦金,1.03,159631693,88.6
1303,南亞,0.51,94259211,74.8
1216,統一,0.5,94199772,71.3
1301,台塑,0.28,80262710,47.45
2412,中華電,0.72,73005394,134.5
3711,日月光投控,1.63,62755878,359.0
2344,華邦電,0.4,59634180,96.0
3231,緯創,0.55,58521984,127.0
2382,廣達,1.07,50479918,287.0
2308,台達電,4.13,37244426,1515.0
2301,光寶科,0.41,37158721,154.0
4904,遠傳,0.23,33933293,92.3
2327,國巨*,0.57,29699860,262.0
2454,聯發科,3.3,28342691,1590.0
3045,台灣大,0.22,27040623,109.0
6505,台塑化,0.09,22778396,55.7
2408,南亞科,0.35,21485604,225.5
2603,長榮,0.31,20787349,203.0
2449,京元電子,0.43,20785294,288.0
6919,康霈*,0.11,18626915,85.6
2357,華碩,0.55,13064545,574.0
2345,智邦,1.15,9482888,1675.0
2395,研華,0.21,8784709,339.0
2360,致茂,0.84,7054381,1640.0
2368,金像電,0.45,6578709,918.0
3017,奇鋐,1.0,6198329,2275.0
2383,台光電,1.17,5478592,2945.0
2207,和泰車,0.2,5353515,507.0
6669,緯穎,0.49,1980090,3465.0
3008,大立光,0.3,1836564,2210.0
3653,健策,0.48,1612067,3940.0
3661,世芯-KY,0.34,1519968,3065.0
7769,鴻勁,0.3,1089690,3850.0
2059,川湖,0.29,1085470,3615.0
=======
2330,台積電,62.67,468910705,1820.0
2887,台新新光金,0.78,439460492,24.05
2891,中信金,1.33,340465247,53.0
2883,凱基金,0.44,301701839,19.85
2884,玉山金,0.69,293616006,32.2
2890,永豐金,0.56,242305850,31.7
2317,鴻海,3.44,235117654,199.5
2886,兆豐金,0.65,225949179,39.1
2303,聯電,0.95,222967530,57.8
2002,中鋼,0.31,213831228,19.6
2885,元大金,0.69,208454399,45.3
2892,第一金,0.43,207588843,28.45
5880,合庫金,0.34,200190110,23.4
2882,國泰金,0.93,179120208,70.6
2880,華南金,0.44,177974832,33.5
2881,富邦金,1.03,159631693,87.7
1303,南亞,0.51,94259211,74.2
1216,統一,0.5,94199772,72.0
1301,台塑,0.28,80262710,46.9
2412,中華電,0.72,73005394,134.0
3711,日月光投控,1.63,62755878,353.5
2344,華邦電,0.4,59634180,92.4
3231,緯創,0.55,58521984,127.0
2382,廣達,1.07,50479918,289.0
2308,台達電,4.13,37244426,1510.0
2301,光寶科,0.41,37158721,152.0
4904,遠傳,0.23,33933293,92.6
2327,國巨*,0.57,29699860,260.0
2454,聯發科,3.3,28342691,1585.0
3045,台灣大,0.22,27040623,109.5
6505,台塑化,0.09,22778396,56.3
2408,南亞科,0.35,21485604,219.5
2603,長榮,0.31,20787349,201.0
2449,京元電子,0.43,20785294,278.5
6919,康霈*,0.11,18626915,81.2
2357,華碩,0.55,13064545,577.0
2345,智邦,1.15,9482888,1655.0
2395,研華,0.21,8784709,332.5
2360,致茂,0.84,7054381,1615.0
2368,金像電,0.45,6578709,924.0
3017,奇鋐,1.0,6198329,2195.0
2383,台光電,1.17,5478592,2910.0
2207,和泰車,0.2,5353515,497.5
6669,緯穎,0.49,1980090,3395.0
3008,大立光,0.3,1836564,2220.0
3653,健策,0.48,1612067,4040.0
3661,世芯-KY,0.34,1519968,3040.0
7769,鴻勁,0.3,1089690,3790.0
2059,川湖,0.29,1085470,3600.0
>>>>>>> 8bd0ec6 (chore: 補抓 3/27 籌碼與主力分點資料)
202604NYF,台灣50ETF股票期貨,0.1,1738,0.0
202604TX,臺股期貨,0.65,1328,0.0
