code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,619,251,368,369.8,10.04
,主動統一台股增長,95,25,70,202.1,28.74
1802,台玻,128,64,64,420.7,65.6
,主動群益科技創新,61,8,53,95.4,17.79
2515,中工,50,0,50,63.5,12.7
5228,鈺鎧,50,0,50,252.5,50.5
6651,全宇昕,43,0,43,540.2,125.63
2303,聯電,64,30,34,385.1,114.3
,主動群益台灣強棒,33,0,33,76.3,22.67
,主動安聯台灣高息,30,0,30,45.0,14.99
3607,谷崧,30,0,30,42.6,14.18
1102,亞泥,30,0,30,103.7,34.55
2393,億光,28,0,28,177.4,63.36
,主動國泰動能高息,35,10,25,33.2,13.21
2324,仁寶,23,1,22,63.7,28.93
,主動復華未來50,22,1,21,38.7,18.15
,主動統一全球創新,21,0,21,41.3,19.91
,期元大S&P原油反1,20,0,20,23.7,11.84
4960,誠美材,20,0,20,69.6,34.8
3149,正達,20,0,20,112.1,56.25
00878,國泰永續高股息,31,12,19,52.8,27.88
4720,德淵,18,0,18,49.3,27.37
2227,裕日車,17,0,17,84.0,49.41
,京城樂富R1,15,0,15,15.0,9.99
2382,廣達,16,1,15,462.7,309.47
,凱基A級公司債,0,600,-600,-835.8,13.93
3481,群創,84,296,-212,-798.0,37.52
2881,富邦金,6,157,-151,-1476.8,98.29
3576,聯合再生,8,130,-122,-207.8,17.03
,元大美債20年,1,80,-79,-209.1,26.47
,主動兆豐台灣豐收,0,70,-70,-95.4,13.64
2409,友達,32,98,-66,-126.9,19.26
,統一美債20年,0,60,-60,-79.6,13.27
,主動野村臺灣高息,21,66,-45,-46.0,10.21
9914,美利達,0,40,-40,-277.7,69.42
2884,玉山金,1,40,-39,-125.2,32.03
5880,合庫金,2,40,-38,-86.9,22.86
009820,元大納斯達克精選,1,35,-34,-34.5,10.16
6108,競國,0,30,-30,-56.0,18.65
6443,元晶,1,31,-30,-114.5,38.16
00882,中信中國高股息,0,30,-30,-48.5,16.16
6217,中探針,2,31,-29,-880.6,304.69
00929,復華台灣科技優息,0,24,-24,-62.2,25.93
009816,凱基台灣TOP50,61,84,-23,-33.0,14.37
2317,鴻海,5,27,-22,-579.7,255.2
3707,漢磊,0,22,-22,-187.1,85.05
3260,威剛,0,21,-21,-897.8,429.55
3062,建漢,1,20,-19,-52.3,27.53
,復華20年美債,0,18,-18,-90.2,50.11
2365,昆盈,1,19,-18,-66.8,37.11
