code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,群益臺灣加權正2,475,4,471,592.8,12.56
,主動統一升級50,311,2,309,324.9,10.5
1815,富喬,201,0,201,2064.0,102.48
8936,國統,200,2,198,1112.4,56.03
,主動凱基台灣,192,26,166,160.6,9.68
,主動復華未來50,161,0,161,313.2,19.46
00955,中信日本商社,140,0,140,204.1,14.57
,主動統一台股增長,115,34,81,245.0,30.13
3481,群創,318,242,76,524.3,68.86
2409,友達,336,279,57,171.6,30.03
,主動群益科技創新,58,3,55,99.0,17.83
0056,元大高股息,50,0,50,259.5,52.32
,主動國泰動能高息,46,0,46,67.7,14.55
,主動統一全球創新,47,1,46,91.9,19.89
2355,敬鵬,44,0,44,227.3,51.67
,主動富邦台灣龍耀,42,0,42,37.1,8.83
00894,中信小資高價30,39,0,39,182.8,47.56
,主動中信台灣收益,33,0,33,32.7,9.89
6116,彩晶,41,9,32,54.5,17.33
009816,凱基台灣TOP50,50,19,31,47.6,15.28
0050,元大台灣50,40,10,30,316.5,106.85
00929,復華台灣科技優息,27,0,27,85.1,30.82
00927,群益半導體收益,25,0,25,108.5,41.83
,元大美債20正2,25,0,25,17.3,6.9
,主動元大AI新經濟,26,2,24,44.5,18.56
8131,福懋科,305,1638,-1333,-10798.0,80.95
,平衡凱基美國TOP,0,459,-459,-522.2,11.38
,群益優選非投等債,0,368,-368,-357.0,9.7
2801,彰銀,0,268,-268,-637.8,23.8
00919,群益台灣精選高息,18,240,-222,-656.2,29.63
,元大台灣50反1,434,634,-200,-204.1,10.18
,主動中信非投等債,0,115,-115,-120.9,10.51
1718,中纖,0,80,-80,-119.9,14.99
,第一金優選非投債,0,60,-60,-56.0,9.33
2883,凱基金,0,49,-49,-149.7,30.24
00885,富邦越南,0,44,-44,-83.3,18.94
3033,威健,0,40,-40,-200.7,50.18
3036,文曄,14,53,-39,-812.2,211.51
3321,同泰,3,40,-37,-93.2,25.18
2449,京元電子,35,66,-31,-1071.0,353.03
2344,華邦電,109,138,-29,-470.8,160.59
2610,華航,9,37,-28,-61.6,22.01
3231,緯創,7,35,-28,-435.7,157.88
1314,中石化,16,42,-26,-26.2,10.05
2867,三商壽,0,26,-26,-22.8,8.76
4763,材料*-KY,4,27,-23,-113.9,49.29
2618,長榮航,5,28,-23,-98.2,42.71
2887,台新新光金,3,25,-22,-78.3,35.06
8042,金山電,4,26,-22,-404.7,182.3
1326,台化,8,30,-22,-142.1,65.79
