code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3630,新鉅科,2639,44,2595,8710.9,33.57
5011,久陽,1500,2,1498,2965.9,19.8
4722,國精化,1095,4,1091,26934.1,246.87
6147,頎邦,690,68,622,14687.2,236.0
4904,遠傳,400,0,400,4473.5,111.97
,群益優選非投等債,418,50,368,353.6,9.61
6209,今國光,469,154,315,2999.2,95.3
3685,元創精密,300,30,270,834.3,30.9
,元大台灣50正2,440,204,236,882.1,37.34
6770,力積電,547,359,188,1390.3,73.85
2603,長榮,210,23,187,4109.1,220.39
3026,禾伸堂,232,63,169,14538.8,858.73
,主動統一全球創新,207,83,124,278.3,22.49
2258,鴻華先進-創,120,10,110,350.6,31.87
3515,華擎,105,0,105,2585.9,245.68
3576,聯合再生,120,15,105,210.3,20.03
1101,台泥,134,29,105,257.9,24.57
1476,儒鴻,100,0,100,3458.2,345.48
6488,環球晶,165,66,99,10317.4,1039.4
3709,鑫聯大投控,91,0,91,687.4,75.54
5426,振發,85,0,85,325.2,38.25
,主動聯博動能50,88,5,83,83.7,10.09
00878,國泰永續高股息,158,75,83,270.8,32.63
2834,臺企銀,126,45,81,141.0,17.42
2409,友達,277,196,81,193.5,24.03
3090,日電貿,51,2627,-2576,-75508.1,293.12
2327,國巨*,89,1918,-1829,-179872.9,983.43
8042,金山電,62,1265,-1203,-23829.7,198.08
5439,高技,2,1005,-1003,-32598.2,324.85
2303,聯電,185,1121,-936,-13304.2,142.16
,主動統一升級50,201,819,-618,-664.0,10.73
,元大台灣50反1,118,533,-415,-422.6,10.17
8043,蜜望實,376,706,-330,-7282.1,220.84
2801,彰銀,20,315,-295,-672.3,22.78
,群益ESG投等債20+,72,315,-243,-361.8,14.9
2408,南亞科,115,343,-228,-9568.5,418.91
3060,銘異,14,239,-225,-774.6,34.43
8028,昇陽半導體,62,268,-206,-6598.9,319.61
5880,合庫金,15,217,-202,-492.3,24.35
00919,群益台灣精選高息,227,404,-177,-527.2,29.86
3624,光頡,187,360,-173,-2314.6,133.88
,主動富邦台灣龍耀,70,235,-165,-155.0,9.42
00898,國泰基因免疫革命,0,157,-157,-132.8,8.46
3527,聚積,5,144,-139,-952.7,68.54
2887,台新新光金,203,339,-136,-440.8,32.37
,主動國泰動能高息,30,157,-127,-189.0,14.83
5483,中美晶,210,330,-120,-2125.9,177.21
3083,網龍,3,122,-119,-356.6,29.97
2472,立隆電,15,124,-109,-3762.0,347.47
6683,雍智科技,32,132,-100,-16152.6,1612.9
