code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3481,群創,1097,278,819,2978.4,36.34
2498,宏達電,779,14,765,3501.9,45.75
,主動統一升級50,942,642,300,302.2,10.06
,主動復華未來50,267,0,267,482.2,18.01
0056,元大高股息,208,41,167,763.9,45.65
009816,凱基台灣TOP50,139,8,131,182.2,13.89
1314,中石化,116,0,116,79.0,6.81
00946,群益科技高息成長,110,0,110,143.9,13.08
5475,德宏,107,0,107,3245.4,304.67
,主動統一台股增長,212,108,104,302.0,28.88
2834,臺企銀,100,0,100,160.0,16.0
,主動群益科技創新,112,15,97,170.9,17.7
6278,台表科,104,11,93,2076.3,223.15
6257,矽格,89,7,82,1817.0,223.2
8936,國統,80,0,80,397.6,49.69
5521,工信,80,10,70,73.6,10.51
4916,事欣科,82,17,65,451.3,69.43
2409,友達,175,112,63,119.4,18.93
,主動群益台灣強棒,58,0,58,132.7,22.84
2610,華航,56,1,55,101.8,18.51
2337,旺宏,74,22,52,859.2,164.13
00929,復華台灣科技優息,56,5,51,133.7,26.21
,中信中國50正2,50,0,50,52.5,10.5
2324,仁寶,48,0,48,138.9,28.88
,主動安聯台灣高息,45,0,45,66.8,14.84
2493,揚博,343,919,-576,-7995.5,138.61
,群益ESG投等債20+,4,220,-216,-318.7,14.75
1786,科妍,48,263,-215,-1214.3,56.48
2603,長榮,9,189,-180,-3665.7,203.72
009820,元大納斯達克精選,3,163,-160,-162.9,10.18
8046,南電,6,151,-145,-11694.1,808.18
4906,正文,46,168,-122,-481.5,39.47
3707,漢磊,11,131,-120,-1022.4,85.2
,主動國泰動能高息,43,160,-117,-159.9,13.71
,元大台灣50反1,31,137,-106,-122.0,11.49
1309,台達化,0,98,-98,-153.4,15.65
6770,力積電,68,153,-85,-570.6,66.72
00940,元大台灣價值高息,0,76,-76,-84.1,11.06
,元大美債20年,0,69,-69,-182.2,26.41
3138,耀登,0,65,-65,-975.0,149.99
00735,國泰臺韓科技,10,68,-58,-568.6,97.96
0050,元大台灣50,36,89,-53,-513.6,96.67
1802,台玻,21,74,-53,-349.4,66.38
2887,台新新光金,2,42,-40,-93.5,23.75
2365,昆盈,2,34,-32,-119.8,37.44
6147,頎邦,36,67,-31,-595.0,189.47
6415,矽力*-KY,0,30,-30,-1515.4,489.79
00924,復華S&P500成長,0,30,-30,-98.2,32.52
009817,國泰日本不動產,0,30,-30,-27.2,9.06
00919,群益台灣精選高息,43,73,-30,-79.8,26.6
