code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,908,557,351,320.4,9.13
2834,臺企銀,205,0,205,335.2,16.35
,主動統一升級50,116,34,82,80.2,9.71
009826,貝萊德世界股票,55,0,55,55.6,10.12
8422,可寧衛*,55,1,54,145.6,26.95
6770,力積電,106,58,48,321.5,66.84
00919,群益台灣精選高息,60,17,43,130.6,30.92
1904,正隆,41,1,40,101.3,25.34
2408,南亞科,72,34,38,1896.0,500.99
3032,偉訓,37,0,37,294.4,79.55
2317,鴻海,39,3,36,888.8,240.27
2337,旺宏,37,1,36,431.2,118.64
2615,萬海,89,52,37,454.6,125.53
,主動統一台股增長,57,24,33,92.9,28.06
2303,聯電,53,27,26,312.3,121.17
009829,大華韓國KOSPI50,25,1,24,23.9,9.97
8227,巨有科技,44,20,24,396.0,165.0
2409,友達,101,80,21,53.8,25.63
2801,彰銀,20,0,20,47.9,23.98
8271,宇瞻,20,3,17,387.0,227.59
0050,元大台灣50,28,11,17,172.7,102.18
,主動凱基台灣,18,1,17,15.0,9.14
2634,漢翔,31,15,16,109.2,67.59
2332,友訊,15,0,15,30.5,20.13
5880,合庫金,16,1,15,37.6,25.08
,群益臺灣加權正2,12,225,-213,-234.5,11.01
2609,陽明,134,258,-124,-808.1,65.04
1815,富喬,5,110,-105,-1088.8,103.89
,元大台灣50反1,105,209,-104,-108.6,10.44
,元大台灣50正2,14,75,-61,-207.4,33.63
,元大美債20年,0,61,-61,-158.0,25.9
1467,南緯,0,60,-60,-50.0,8.33
2883,凱基金,1,47,-46,-146.8,31.54
2882,國泰金,0,37,-37,-391.5,103.15
1512,瑞利,0,36,-36,-23.3,6.47
009816,凱基台灣TOP50,193,226,-33,-51.6,15.46
2464,盟立,34,65,-31,-574.4,181.94
,國泰20年美債,0,30,-30,-81.8,27.26
009821,野村稀土關鍵資源,10,38,-28,-44.1,15.75
2489,瑞軒,26,50,-24,-95.6,39.66
8027,鈦昇,1,25,-24,-389.4,162.23
6282,康舒,11,35,-24,-104.3,43.44
2486,一詮,29,50,-21,-524.0,250.1
2891,中信金,0,20,-20,-129.0,64.5
6259,百徽,0,20,-20,-57.3,28.63
6962,奕力-KY,0,19,-19,-59.0,31.04
2641,正德,4,20,-16,-30.8,19.26
2436,偉詮電,0,15,-15,-94.0,61.85
2323,中環,0,15,-15,-16.2,10.77
2884,玉山金,0,14,-14,-54.5,38.93
