code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動復華未來50,316,8,308,589.3,19.13
,元大台灣50反1,335,72,263,267.7,10.18
1326,台化,115,14,101,696.7,68.98
3094,聯傑,133,61,72,293.7,40.79
3024,憶聲,53,0,53,70.5,13.3
6116,彩晶,73,20,53,86.0,16.23
,主動國泰動能高息,551,499,52,78.8,14.87
,主動第一金優股息,44,0,44,44.6,10.14
00927,群益半導體收益,68,27,41,169.2,41.36
2891,中信金,41,1,40,258.3,63.5
6205,詮欣,40,0,40,271.6,67.9
2305,全友,40,1,39,138.3,35.46
6147,頎邦,42,5,37,741.8,204.69
3042,晶技,36,0,36,675.6,187.67
2484,希華,65,32,33,264.1,80.02
2409,友達,64,35,29,81.6,28.15
8112,至上,44,15,29,262.1,90.99
009816,凱基台灣TOP50,35,8,27,41.1,15.15
2332,友訊,43,16,27,64.9,24.03
3481,群創,174,147,27,155.4,57.57
8261,富鼎,31,4,27,822.7,307.43
2356,英業達,28,3,25,151.6,60.88
,主動凱基台灣,54,30,24,22.0,9.15
3450,聯鈞,21,0,21,1019.6,482.03
5285,界霖,46,26,20,185.1,89.53
,主動統一升級50,37,221,-184,-191.0,10.39
6770,力積電,6,156,-150,-1142.8,75.72
,期街口S&P黃豆,0,100,-100,-219.0,21.85
2515,中工,0,100,-100,-137.0,13.7
2377,微星,12,84,-72,-1070.3,148.65
2313,華通,4,72,-68,-1696.7,246.9
,期元大S&P石油,3,63,-60,-156.0,26.01
2344,華邦電,15,67,-52,-940.7,178.84
2542,興富發,1,50,-49,-210.5,42.97
2388,威盛,5,52,-47,-356.1,75.76
2027,大成鋼,2,47,-45,-184.4,40.94
1504,東元,10,52,-42,-290.8,69.15
2248,華勝-KY,5,46,-41,-255.9,62.42
6509,聚和,0,39,-39,-201.2,51.58
1714,和桐,1,40,-39,-66.5,17.06
3576,聯合再生,0,32,-32,-57.3,17.85
2002,中鋼,3,30,-27,-50.6,18.76
00878,國泰永續高股息,3,29,-26,-86.3,33.18
2618,長榮航,4,30,-26,-109.5,42.12
2312,金寶,1,26,-25,-85.6,34.22
2426,鼎元,6,31,-25,-154.9,62.28
00712,復華富時不動產,0,23,-23,-20.6,8.94
0052,富邦科技,0,21,-21,-129.4,61.98
3006,晶豪科,2,22,-20,-490.8,236.94
00929,復華台灣科技優息,4,24,-20,-60.3,30.13
