code,name,weight,shares,price
2330,台積電,57.02,568513494,2440.0
2887,台新新光金,0.9,545455097,40.3
2891,中信金,1.13,412041868,66.5
2884,玉山金,0.61,372492858,39.9
2883,凱基金,0.53,366786302,34.95
2890,永豐金,0.52,305097615,41.5
2317,鴻海,2.99,284190974,256.0
2886,兆豐金,0.55,275422532,48.5
2303,聯電,1.48,271395164,132.5
2885,元大金,0.73,267165970,66.7
2892,第一金,0.39,261154115,35.9
5880,合庫金,0.26,250862449,25.6
2882,國泰金,1.01,222090651,111.0
2880,華南金,0.37,216505132,41.95
2881,富邦金,1.16,194242337,145.0
1216,統一,0.36,115266664,76.2
1303,南亞,1.11,114695742,234.5
2412,中華電,0.5,88893945,136.0
3711,日月光投控,1.94,77219866,610.0
2344,華邦電,0.52,72018440,176.0
3231,緯創,0.53,70324050,182.0
2382,廣達,0.87,61556466,342.0
2301,光寶科,0.56,45563563,300.5
2308,台達電,3.44,44936236,1865.0
4904,遠傳,0.17,41371735,101.0
2327,國巨*,0.86,36643364,568.0
2454,聯發科,6.08,34252052,4315.0
3045,台灣大,0.16,33036585,115.5
3037,欣興,1.23,30698832,971.0
6505,台塑化,0.09,26974868,76.7
2449,京元電子,0.31,26605433,279.0
2408,南亞科,0.57,26579992,518.0
2603,長榮,0.25,25473133,238.0
4958,臻鼎-KY,0.39,17752768,535.0
2357,華碩,0.65,15719817,1010.0
2345,智邦,1.05,11530342,2205.0
2395,研華,0.31,10756012,711.0
2360,致茂,0.72,8579580,2030.0
2368,金像電,0.4,8002475,1225.0
3017,奇鋐,1.04,7447057,3410.0
2383,台光電,1.57,6762784,5640.0
8046,南電,0.25,4990119,1225.0
3665,貿聯-KY,0.4,4164097,2315.0
6669,緯穎,0.78,2419070,7800.0
3008,大立光,0.68,2189351,7580.0
3653,健策,0.49,2025900,5885.0
3443,創意,0.46,1867089,5995.0
3661,世芯-KY,0.32,1841515,4275.0
7769,鴻勁,0.32,1327091,5870.0
2059,川湖,0.75,1283096,14150.0
202609NYF,台灣50ETF股票期貨,0.03,738,0.0
202609TX,臺股期貨,0.23,588,0.0
