code,name,weight,shares,price
2330,台積電,64.04,460482162,1940.0
2887,台新新光金,0.75,410860818,24.35
2891,中信金,1.26,333066777,51.2
2883,凱基金,0.44,296316165,20.15
2884,玉山金,0.71,289739164,33.3
2317,鴻海,3.64,230057311,219.0
2890,永豐金,0.52,223017319,31.75
2886,兆豐金,0.64,222408954,39.3
2303,聯電,0.98,220073675,62.2
2002,中鋼,0.3,213118695,19.5
2885,元大金,0.67,205571096,44.35
2892,第一金,0.43,204334683,29.15
5880,合庫金,0.34,197052712,23.3
2882,國泰金,0.95,177035634,71.8
2880,華南金,0.44,175183946,34.2
2881,富邦金,1.04,157878654,89.2
1303,南亞,0.53,92780823,82.4
1216,統一,0.48,92721772,70.2
1301,台塑,0.27,79005075,47.15
2412,中華電,0.72,71859800,135.5
3711,日月光投控,1.53,61971039,345.5
3231,緯創,0.56,57048315,133.0
2382,廣達,1.06,49786694,289.0
2301,光寶科,0.43,36676446,159.0
2308,台達電,3.69,36464905,1400.0
4904,遠傳,0.23,33401328,91.6
2327,國巨*,0.54,29233694,264.5
2454,聯發科,3.66,27780721,1765.0
3045,台灣大,0.21,26616699,106.0
2615,萬海,0.16,26519332,79.8
6505,台塑化,0.1,22420317,57.7
2408,南亞科,0.37,21148049,254.0
2603,長榮,0.32,20458451,210.0
6919,康霈*,0.17,18496531,135.0
2357,華碩,0.55,12858832,584.0
3034,聯詠,0.31,10830985,388.5
2912,統一超,0.16,10010489,216.5
2345,智邦,1.04,9332238,1485.0
2379,瑞昱,0.32,9152298,474.0
2395,研華,0.22,8642553,346.0
2360,致茂,0.77,6941257,1495.0
3017,奇鋐,0.84,6108221,1860.0
2383,台光電,1.02,5313696,2450.0
2207,和泰車,0.19,5269147,509.0
3665,貿聯-KY,0.41,3359992,1655.0
6669,緯穎,0.59,1955345,4190.0
3008,大立光,0.31,1806655,2390.0
3653,健策,0.4,1563871,3485.0
3661,世芯-KY,0.37,1494690,3365.0
2059,川湖,0.26,1067700,3355.0
202603TX,臺股期貨,0.09,188,0.0
