code,name,weight,shares,price
2308,台達電,4.72,628000,1980.0
3037,欣興,1.31,475000,728.0
4958,臻鼎-KY,0.54,435000,325.0
2330,台積電,3.42,433000,2080.0
2368,金像電,1.78,370000,1265.0
268A JP,RIGAKU HOLDINGS CORP,0.65,340900,0.0
NVTS US,NAVITAS SEMICONDUCTOR CORP,0.68,305151,0.0
AIXA GR,AIXTRON SE,1.78,278437,0.0
6274,台燿,0.97,268000,1045.0
2467,志聖,0.51,249000,538.0
5803 JP,FUJIKURA LTD,1.08,243500,0.0
FSLY US,FASTLY INC - CLASS A,0.69,230200,0.0
2345,智邦,1.74,221000,2080.0
AEHR US,AEHR TEST SYSTEMS,2.03,177400,0.0
GLW US,CORNING INC,2.96,145895,0.0
2383,台光電,2.24,144000,4100.0
3017,奇鋐,1.32,130000,2680.0
TSEM US,TOWER SEMICONDUCTOR LTD,2.85,118182,0.0
005930 KP,SAMSUNG ELECTRONICS CO LTD,2.1,115810,0.0
3653,健策,2.22,110000,5310.0
CRWV US,COREWEAVE INC-CL A,1.55,109900,0.0
BE US,BLOOM ENERGY CORP- A,3.11,109100,0.0
2360,致茂,0.76,103000,1940.0
MRVL US,MARVELL TECHNOLOGY INC,2.04,103000,0.0
285A JP,KIOXIA HOLDINGS CORP,2.73,102900,0.0
3533,嘉澤,0.94,101000,2460.0
5706 JP,MITSUI KINZOKU CO LTD,2.55,92300,0.0
SOI FP,S.O.I.T.E.C.,1.34,89943,0.0
6787 JP,MEIKO ELECTRONICS CO LTD,1.8,85300,0.0
5801 JP,FURUKAWA ELECTRIC CO LTD,2.34,73200,0.0
AMD US,ADVANCED MICRO DEVICES,2.61,71400,0.0
LITE US,LUMENTUM HOLDINGS INC,7.21,70985,0.0
GFS US,GLOBALFOUNDRIES INC,0.51,68800,0.0
MU US,MICRON TECHNOLOGY INC,3.58,62071,0.0
ORCL US,ORACLE CORP,1.24,58680,0.0
TER US,TERADYNE INC,2.81,58500,0.0
6510,精測,0.82,56000,3630.0
3110 JP,NITTO BOSEKI CO LTD,1.03,53700,0.0
RKLB US,ROCKET LAB CORP,0.53,52200,0.0
2454,聯發科,0.42,50000,2215.0
CIEN US,CIENA CORP,2.62,42342,0.0
WDC US,WESTERN DIGITAL CORP,2.0,41462,0.0
SNDK US,SANDISK CORP,4.48,40093,0.0
NVDA US,NVIDIA CORP,0.92,38250,0.0
3529,力旺,0.54,36000,3900.0
009150 KP,SAMSUNG ELECTRO-MECHANICS CO,2.15,34369,0.0
PLTR US,PALANTIR TECHNOLOGIES INC-A,0.56,33200,0.0
AVGO US,BROADCOM INC,1.56,30960,0.0
010120 KP,LS ELECTRIC CO LTD,0.52,29671,0.0
COHR US,COHERENT CORP,1.06,26174,0.0
GOOGL US,ALPHABET INC-CL A,0.94,23200,0.0
ONTO US,ONTO INNOVATION INC,0.63,18000,0.0
CRWD US,CROWDSTRIKE HOLDINGS INC - A,0.81,15200,0.0
APP US,APPLOVIN CORP-CLASS A,0.77,14160,0.0
000660 KP,SK HYNIX INC,1.06,10711,0.0
5274,信驊,0.59,10000,16370.0
