code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3016,嘉晶,1923,11,1912,14186.1,74.2
2313,華通,1342,131,1211,28581.4,236.12
,主動統一台股增長,1858,984,874,2421.3,27.7
2014,中鴻,821,7,814,1451.6,17.83
4967,十銓,755,306,449,13454.9,299.29
2449,京元電子,407,31,376,10832.7,288.15
8374,羅昇,369,2,367,3017.5,82.3
6834,天二科技,268,6,262,994.2,37.95
009816,凱基台灣TOP50,357,124,233,307.6,13.2
00713,元大台灣高息低波,235,13,222,1175.9,53.0
8111,立碁,269,62,207,1450.3,70.06
,主動中信非投等債,200,0,200,206.9,10.35
2330,台積電,230,48,182,40888.3,2237.4
2912,統一超,202,32,170,3817.8,224.49
0050,元大台灣50,277,107,170,1571.3,92.69
3645,達邁,171,2,169,1713.6,101.16
2610,華航,159,5,154,275.0,17.8
2834,臺企銀,160,10,150,244.5,16.3
1314,中石化,155,5,150,112.8,7.52
,元大台灣50正2,283,139,144,428.2,29.58
3260,威剛,591,451,140,6780.0,484.33
,主動復華未來50,183,45,138,230.9,16.64
2375,凱美,142,7,135,1191.6,88.29
1303,南亞,334,222,112,1000.2,89.83
2002,中鋼,112,1,111,208.6,18.75
2337,旺宏,604,2298,-1694,-26489.8,156.32
,主動統一全球創新,91,1775,-1684,-2830.0,16.81
4973,廣穎,30,810,-780,-6970.1,89.38
0056,元大高股息,55,713,-658,-2706.0,41.12
2408,南亞科,442,1060,-618,-14478.3,234.09
2883,凱基金,6,307,-301,-638.0,21.21
0055,元大MSCI金融,0,300,-300,-996.6,33.22
00830,國泰費城半導體,7,193,-186,-1344.0,72.35
00940,元大台灣價值高息,6,180,-174,-179.9,10.34
2886,兆豐金,1,172,-171,-688.1,40.13
2303,聯電,62,231,-169,-1271.9,75.46
1711,永光,0,159,-159,-870.2,54.73
6163,華電網,10,165,-155,-908.2,58.59
00919,群益台灣精選高息,41,178,-137,-324.5,23.58
4960,誠美材,85,221,-136,-563.3,41.45
6770,力積電,126,258,-132,-728.0,55.1
2344,華邦電,186,315,-129,-1225.5,95.21
3044,健鼎,2,128,-126,-5749.4,456.43
2312,金寶,1171,1293,-122,-278.1,22.67
3711,日月光投控,11,133,-122,-5980.9,491.06
,主動元大AI新經濟,13,130,-117,-184.2,15.74
2913,農林,0,110,-110,-123.2,11.2
2409,友達,75,178,-103,-179.4,17.47
00891,中信關鍵半導體,91,181,-90,-282.9,31.5
3374,精材,54,141,-87,-1946.2,221.64
