code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,228,54,174,480.0,27.55
3122,笙泉,150,0,150,495.0,33.0
6531,愛普*,82,2,80,6729.5,847.81
2330,台積電,89,33,56,12196.1,2166.85
,第一金優選非投債,50,0,50,46.2,9.24
2303,聯電,67,24,43,322.6,73.99
009816,凱基台灣TOP50,57,17,40,50.6,12.82
,主動復華未來50,39,0,39,62.6,16.06
2399,映泰,51,16,35,153.7,43.91
00927,群益半導體收益,37,2,35,101.7,29.06
009819,中信數據及電力,36,3,33,34.7,10.52
3481,群創,48,16,32,73.7,23.36
2429,銘旺科,32,2,30,183.0,60.98
2408,南亞科,38,11,27,541.3,205.49
6156,松上,25,0,25,51.4,20.57
00830,國泰費城半導體,89,65,24,172.6,71.45
8097,常珵,23,0,23,118.0,51.32
1905,華紙,22,0,22,30.8,14.01
0052,富邦科技,50,29,21,108.9,51.84
1717,長興,20,0,20,160.2,80.38
00878,國泰永續高股息,22,3,19,47.5,24.98
4807,日成-KY,19,0,19,29.8,15.66
8046,南電,47,29,18,1624.0,873.41
2801,彰銀,20,2,18,37.9,21.07
2312,金寶,26,10,16,42.3,26.43
00918,大華優利高填息30,1,200,-199,-464.8,23.36
00919,群益台灣精選高息,7,160,-153,-359.6,23.5
2409,友達,27,158,-131,-225.7,17.16
,群益ESG投等債20+,0,102,-102,-151.6,14.86
00946,群益科技高息成長,0,100,-100,-114.6,11.46
,主動兆豐台灣豐收,43,129,-86,-108.1,12.57
2462,良得電,0,80,-80,-183.0,22.88
,主動國泰動能高息,8,78,-70,-88.8,12.68
,元大台灣50正2,13,74,-61,-167.3,27.75
,主動群益科技創新,10,50,-40,-67.3,16.82
0050,元大台灣50,7,45,-38,-338.6,88.66
00954,中信日本半導體,0,36,-36,-59.6,16.55
3017,奇鋐,32,66,-34,-9903.5,2913.66
3625,西勝,0,33,-33,-61.2,18.43
00662,富邦NASDAQ,0,31,-31,-338.4,109.27
00900,富邦特選高股息30,0,28,-28,-42.6,15.22
6109,亞元,0,25,-25,-30.3,12.11
2383,台光電,0,25,-25,-10835.2,4335.45
3019,亞光,35,59,-24,-323.4,134.63
6861,睿生光電,1,23,-22,-559.3,253.67
,主動台新優勢成長,2,23,-21,-33.5,15.95
7711,永擎,0,21,-21,-828.1,394.33
2883,凱基金,0,20,-20,-40.7,20.15
3272,東碩,0,20,-20,-40.9,20.45
3533,嘉澤,0,20,-20,-4990.0,2495.0
