code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,2598,33,2565,2626.4,10.24
009816,凱基台灣TOP50,164,33,131,182.1,13.85
8114,振樺電,103,5,98,2430.5,248.01
6016,康和證,70,2,68,158.6,23.32
3624,光頡,50,1,49,312.9,63.87
,元大台灣50正2,234,187,47,148.2,31.55
2313,華通,48,6,42,1034.3,241.44
2887,台新新光金,35,0,35,80.8,23.09
,主動統一台股增長,170,139,31,92.3,29.42
1104,環泥,31,0,31,86.6,27.95
,國泰臺灣加權反1,50,20,30,5.5,1.82
2367,燿華,29,0,29,177.5,61.85
00935,野村臺灣新科技50,27,0,27,147.9,54.19
3035,智原,29,3,26,517.1,194.38
2303,聯電,56,30,26,256.9,98.74
,主動野村臺灣優選,25,0,25,60.8,23.83
6005,群益證,25,0,25,79.4,31.77
00891,中信關鍵半導體,24,0,24,82.3,34.28
00961,FT臺灣永續高息,29,5,24,27.0,11.25
5425,台半,25,2,23,182.5,79.0
,主動統一全球創新,26,4,22,43.7,19.88
1605,華新,33,12,21,71.9,34.97
3169,亞信,20,0,20,220.8,110.4
00887,永豐中國科技50大,20,0,20,32.3,16.15
2354,鴻準,20,1,19,116.7,60.76
3481,群創,1055,2012,-957,-3279.7,34.27
2241,艾姆勒,0,200,-200,-684.8,34.24
,群益ESG投等債20+,0,50,-50,-73.9,14.78
2337,旺宏,58,95,-37,-611.3,164.17
2324,仁寶,14,46,-32,-101.4,31.49
,凱基A級公司債,0,30,-30,-42.0,14.0
6753,龍德造船,0,30,-30,-392.5,130.83
5608,四維航,0,30,-30,-44.7,14.9
4119,旭富,0,27,-27,-111.9,41.44
5521,工信,3,30,-27,-30.4,11.24
009820,元大納斯達克精選,3,25,-22,-22.0,9.98
2233,宇隆,0,20,-20,-574.0,287.0
4919,新唐,9,29,-20,-332.3,167.29
,元大美債20年,6,25,-19,-51.6,26.6
8069,元太,3,21,-18,-382.3,210.55
5464,霖宏,0,18,-18,-116.3,64.6
2409,友達,122,140,-18,-36.3,20.37
2356,英業達,4,20,-16,-87.3,52.74
2867,三商壽,0,15,-15,-11.2,7.72
2424,隴華,0,12,-12,-30.6,25.5
2317,鴻海,23,34,-11,-291.7,243.37
6290,良維,1,13,-12,-318.5,266.55
2377,微星,11,22,-11,-127.8,114.78
6830,汎銓,0,11,-11,-833.7,757.91
3105,穩懋,7,18,-11,-541.1,495.75
