code,name,weight,shares,price
1802,台灣玻璃工業,1.51,2257000,74.8
1216,統一企業,1.17,1679000,74.5
2412,中華電信,1.9,1431000,141.5
2303,聯華電子,1.91,1204000,164.5
2330,台灣積體電路製造,25.77,1096000,2410.0
2891,中國信託金融控股,0.65,977000,71.0
2376,技嘉科技,2.92,922000,344.0
3036,文曄科技,1.79,903000,214.0
2881,富邦金融控股,0.99,864000,129.5
4904,遠傳電信,0.57,584000,105.0
2344,華邦電子,0.99,553000,207.5
2049,上銀科技,1.48,451000,325.0
4958,臻鼎科技控股,2.34,413000,630.0
6147,頎邦科技,0.67,326000,219.0
2395,研華,1.52,321000,492.0
2408,南亞科技,0.99,250000,452.5
3105,穩懋半導體,0.85,216000,417.5
3711,日月光投資控股,1.29,196000,680.0
3293,鈊象電子,1.5,195000,819.0
8046,南亞電路板,1.93,175000,1185.0
2368,金像電子（股）公司,1.82,159000,1200.0
6442,光紅建聖,2.01,136000,1640.0
6415,矽力杰,0.66,119000,598.0
2360,致茂電子,2.43,114000,2160.0
2345,智邦科技,2.3,92000,2495.0
3081,聯亞光電工業,1.67,90000,1980.0
3017,奇鋐科技,2.04,83000,2525.0
2308,台達電子工業,1.53,82000,1950.0
8996,高力熱處理工業,1.12,77000,1550.0
3661,世芯電子,3.05,73000,4180.0
6488,環球晶圓,0.67,65000,1105.0
3131,弘塑科技,2.25,65000,3690.0
2317,鴻海精密工業,0.15,64000,251.0
8299,群聯電子,1.28,60000,2270.0
3653,健策精密工業,1.76,55000,3430.0
3008,大立光電,2.03,50000,4290.0
2454,聯發科技,1.87,46000,4245.0
6187,萬潤科技,0.41,41000,1065.0
2383,台光電子材料,2.13,41000,5390.0
3529,力旺電子,1.05,38000,2950.0
2059,川湖科技,2.66,37000,7360.0
6223,旺矽科技,1.82,29000,6695.0
6669,緯穎科技服務,1.13,24000,4635.0
7769,鴻勁精密,1.31,20000,6470.0
6805,富世達,0.22,14000,1680.0
3665,貿聯控股（BizLink Holding In,0.25,13000,1915.0
6239,力成科技,0.04,12000,337.5
3533,嘉澤端子工業,0.2,10000,2110.0
3037,欣興電子,0.06,6000,1070.0
3189,景碩科技,0.02,2000,891.0
