code,name,weight,shares,price
3037,欣興,2.48,720000,519.0
268A JP,RIGAKU HOLDINGS CORP,0.96,300000,0.0
2308,台達電,2.68,257000,1430.0
FSLY US,FASTLY INC - CLASS A,1.83,250000,0.0
3017,奇鋐,3.2,215000,2070.0
5803 JP,FUJIKURA LTD,1.33,210000,0.0
2330,台積電,2.32,177000,1810.0
AIXA GY,AIXTRON SE,1.36,155000,0.0
6869 HK,YANGTZE OPTICAL FIBRE AND-H,0.78,146000,0.0
2383,台光電,2.91,144000,2785.0
GLW US,CORNING INC,3.88,120700,0.0
2360,致茂,1.36,120000,1535.0
6787 JP,MEIKO ELECTRONICS CO LTD,4.45,108000,0.0
BKSY US,BLACKSKY TECHNOLOGY INC,0.66,105224,0.0
403870 KS,HPSP CO LTD,0.67,100000,0.0
VIAV US,VIAVI SOLUTIONS INC,0.8,100000,0.0
005930 KS,samsung electronics co ltd(005930 KS),2.69,95000,0.0
ENR GY,SIEMENS ENERGY AG,2.99,75000,0.0
5801 JP,FURUKAWA ELECTRIC CO LTD,3.33,72000,0.0
4971 JP,MEC CO LTD,0.69,71000,0.0
AXTI US,AXT INC,0.72,68000,0.0
BE US,BLOOM ENERGY CORP- A,2.03,68000,0.0
SOI FP,S.O.I.T.E.C.,0.9,65000,0.0
285A JP,KIOXIA HOLDINGS CORP,2.02,65000,0.0
5706 JP,Mitsui Mining ＆ Smelting Co,2.63,60000,0.0
6515,穎崴,3.09,60000,6605.0
3110 JP,NITTO BOSEKI CO LTD,1.68,56500,0.0
MU US,MICRON TECHNOLOGY INC,4.57,55000,0.0
LITE US,LUMENTUM HOLDINGS INC.lite us,8.63,50000,0.0
COHR US,COHERENT INC,2.52,45000,0.0
7769,鴻勁,1.09,40000,3835.0
CIEN US,CIENA CORP,3.56,38000,0.0
NVDA US,NVIDIA CORP(輝達公司),1.49,37500,0.0
EXENS FP,EXOSENS SAS,0.63,37000,0.0
SNDK US,SANDISK CORP,4.97,31800,0.0
TER US,TERADYNE INC,1.97,28000,0.0
SMHN GY,SUSS MICROTEC SE,0.34,25000,0.0
5274,信驊,1.92,24000,11690.0
WDC US,WESTERN DIGITAL CORP,1.48,22000,0.0
6961 JP,ENPLAS CORP,0.36,20000,0.0
HOT GY,HOCHTIEF AG,2.12,20000,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),1.13,17000,0.0
GEV US,GE VERNOVA INC,3.31,16400,0.0
GOOGL US,ALPHABET INC-CL A(Alphabet公司),0.94,14000,0.0
KEYS US,KEYSIGHT TECHNOLOGIES IN,0.65,10000,0.0
