code,name,weight,shares,price
GLEN LN,嘉能可公司,1.85,40000,0.0
2330,台積電,8.64,20000,2385.0
8306 JT,三菱UFJ金融集團公司,1.59,12000,0.0
IFX GY,英飛凌科技股份有限公司,2.97,8000,0.0
6981 JT,村田製作所有限公司,1.75,7000,0.0
NVDA US,輝達,6.46,5000,0.0
CRWD US,Crowdstrike控股公司,3.51,3000,0.0
GOOGL US,Alphabet 公司,5.82,3000,0.0
AMZN US,AMAZON. COM INC,4.11,2800,0.0
ENR GY,Siemens Energy AG,2.08,2200,0.0
2454,聯發科,1.55,2000,4275.0
AVGO US,博通公司,3.81,1800,0.0
HWM US,Howmet航太公司,2.48,1700,0.0
LRCX US,科林研發股份有限公司,2.49,1500,0.0
AMD US,超微半導體公司,3.68,1400,0.0
COHR US,連貫公司,2.01,1300,0.0
NET US,Cloudflare公司,1.88,1200,0.0
SNOW US,Snowflake公司,1.94,1100,0.0
ETN US,伊頓公開有限公司,2.25,1000,0.0
MSFT US,Microsoft Corp,2.86,1000,0.0
JPM US,摩根大通銀行,1.95,950,0.0
SU FP,施奈德電機公司,1.72,900,0.0
MU US,美光科技公司,4.4,800,0.0
LITE US,魯門特姆控股公司,3.91,780,0.0
TSEM US,塔爾半導體有限公司,0.89,750,0.0
HOOD US,羅賓漢市場公司,0.46,741,0.0
AMAT US,應用材料,1.77,700,0.0
AAPL US,蘋果公司,1.12,600,0.0
GS US,高盛集團,3.18,550,0.0
CRDO US,Credo Technology Group Holding,0.48,500,0.0
DDOG US,數據狗公司,0.6,500,0.0
GEV US,奇異維諾瓦公司,2.65,500,0.0
LLY US,禮來公司,3.01,450,0.0
MA US,萬事達卡,1.19,350,0.0
SNDK US,晟碟公司（德拉瓦州）,1.79,200,0.0
ASML NA,艾司摩爾控股公司,0.96,100,0.0
