code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,380,44,336,3846.0,114.43
,富邦特,140,0,140,896.0,64.0
2449,京元電子,80,7,73,2200.2,298.46
,主動統一台股增長,173,121,52,154.4,29.35
4164,承業醫,50,1,49,140.4,28.66
2618,長榮航,52,6,46,162.4,35.39
6770,力積電,152,109,43,268.9,63.66
,富邦金乙特,40,0,40,250.8,62.7
3041,揚智,40,0,40,102.4,25.59
4739,康普,89,55,34,338.6,99.88
2349,錸德,30,0,30,38.0,12.65
8422,可寧衛*,42,13,29,77.5,26.71
3673,TPK-KY,27,3,24,186.3,77.94
4960,誠美材,38,15,23,83.8,36.44
2886,兆豐金,20,0,20,80.3,39.99
2892,第一金,19,0,19,53.9,27.52
,主動復華未來50,49,30,19,35.1,18.38
,主動野村臺灣優選,19,0,19,43.7,22.99
3004,豐達科,19,0,19,249.4,131.24
3035,智原,24,6,18,379.7,212.1
2330,台積電,39,23,16,3707.9,2226.15
8249,菱光,16,0,16,83.8,52.35
1528,恩德,15,0,15,39.3,26.18
,主動群益美國增長,15,0,15,18.9,12.61
2610,華航,15,0,15,27.8,18.56
,元大台灣50反1,126,293,-167,-187.0,11.21
2493,揚博,0,158,-158,-2182.0,138.1
,主動統一升級50,174,322,-148,-150.7,10.2
,主動群益科技創新,23,141,-118,-213.9,18.13
2409,友達,43,157,-114,-254.4,22.22
009816,凱基台灣TOP50,41,130,-89,-125.8,14.07
00919,群益台灣精選高息,8,72,-64,-170.6,26.69
2634,漢翔,0,62,-62,-287.3,46.34
4906,正文,0,58,-58,-231.4,39.9
2344,華邦電,4,59,-55,-697.0,124.52
9105,泰金寶-DR,49,103,-54,-33.8,6.25
2887,台新新光金,0,54,-54,-129.8,24.04
1802,台玻,26,78,-52,-357.6,68.8
3481,群創,79,130,-51,-236.6,45.85
3702,大聯大,10,60,-50,-620.0,125.65
,主動兆豐台灣豐收,1,50,-49,-71.3,14.56
2408,南亞科,35,84,-49,-1524.1,312.59
1786,科妍,0,48,-48,-281.2,58.58
6116,彩晶,42,84,-42,-49.8,11.86
3231,緯創,14,54,-40,-579.0,144.58
2312,金寶,5,42,-37,-119.7,32.63
0050,元大台灣50,8,44,-36,-348.8,96.61
2377,微星,5,39,-34,-415.3,122.15
,主動國泰動能高息,0,33,-33,-45.4,13.85
4916,事欣科,3,35,-32,-322.9,101.61
