code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,群益ESG投等債20+,458,0,458,678.0,14.79
4127,天良,369,4,365,2963.8,81.2
5483,中美晶,784,442,342,9195.0,268.7
8046,南電,904,591,313,43717.7,1397.22
00927,群益半導體收益,294,30,264,1085.6,41.05
3430,奇鈦科,234,5,229,3273.7,142.95
8096,擎亞,266,52,214,3361.3,156.86
2408,南亞科,435,283,152,7121.5,468.32
0050,元大台灣50,194,48,146,1544.7,106.19
4513,福裕,133,9,124,276.3,22.29
2313,華通,923,802,121,3037.8,251.43
2486,一詮,222,101,121,3092.4,256.85
8105,凌巨,120,4,116,209.0,18.02
2891,中信金,105,10,95,607.8,63.85
3481,群創,297,203,94,539.2,57.89
,主動復華未來50,136,53,83,158.5,19.07
,主動統一全球創新,171,90,81,155.9,19.06
2344,華邦電,871,798,73,1357.5,187.34
6182,合晶,658,587,71,1418.1,198.68
2910,統領,93,24,69,186.5,27.03
6919,康霈*,132,66,66,752.4,114.17
2484,希華,62,2,60,480.3,79.95
8033,雷虎,96,40,56,1473.9,262.16
1563,巧新,51,0,51,333.7,65.43
,富邦NASDAQ反1,50,0,50,12.1,2.41
8039,台虹,97,3157,-3060,-58164.8,190.1
2897,王道銀行,0,695,-695,-726.4,10.45
8043,蜜望實,32,610,-578,-8798.9,152.26
3685,元創精密,197,583,-386,-1428.0,36.99
6770,力積電,671,1002,-331,-2518.3,75.98
2913,農林,0,325,-325,-366.9,11.29
5434,崇越,0,309,-309,-17258.8,558.54
3504,揚明光,5,287,-282,-1961.3,69.55
2630,亞航,32,278,-246,-1416.6,57.79
1303,南亞,198,431,-233,-5113.4,219.68
00919,群益台灣精選高息,20,225,-205,-606.2,29.6
3257,虹冠電,0,193,-193,-1118.2,57.94
5009,榮剛,4,187,-183,-630.6,34.46
,元大台灣50反1,89,259,-170,-172.2,10.15
3294,英濟,2,155,-153,-546.2,35.7
6799,來頡,0,137,-137,-1255.7,91.66
,主動統一升級50,122,259,-137,-143.4,10.48
2303,聯電,394,531,-137,-2288.1,167.58
00712,復華富時不動產,0,133,-133,-119.3,8.92
1314,中石化,5,117,-112,-99.7,8.91
2014,中鴻,0,100,-100,-170.4,17.04
009815,大華美國MAG7+,1,101,-100,-114.8,11.48
3047,訊舟,0,100,-100,-157.9,15.82
3230,錦明,1,98,-97,-519.5,53.58
6205,詮欣,1,83,-82,-548.6,66.9
