code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,3499,279,3220,3294.5,10.23
009816,凱基台灣TOP50,342,106,236,327.6,13.83
2303,聯電,278,45,233,2300.5,98.5
2377,微星,276,117,159,1778.9,111.76
2020,美亞,137,0,137,302.0,22.05
,主動統一台股增長,251,136,115,335.1,29.19
3673,TPK-KY,162,50,112,700.2,62.58
2601,益航,80,0,80,39.1,4.88
00919,群益台灣精選高息,94,19,75,191.9,25.33
3049,精金,100,27,73,93.1,12.75
,元大台灣50正2,173,114,59,185.1,31.17
2801,彰銀,52,0,52,106.6,20.49
,主動復華未來50,66,15,51,91.9,18.01
8932,智通*,50,0,50,476.4,95.89
1802,台玻,88,39,49,343.3,69.35
2313,華通,75,30,45,1117.1,246.78
,主動統一全球創新,48,3,45,89.2,19.81
0050,元大台灣50,63,22,41,392.3,94.99
1303,南亞,48,10,38,330.5,85.98
2409,友達,259,220,39,73.8,19.21
00878,國泰永續高股息,84,46,38,106.6,27.79
4155,訊映,38,0,38,52.4,13.79
2424,隴華,35,0,35,89.3,25.5
2301,光寶科,40,6,34,737.7,212.99
3707,漢磊,38,5,33,242.3,73.44
,元大台灣50反1,7,405,-398,-452.3,11.37
,富邦日本反1,0,300,-300,-116.7,3.89
2002,中鋼,38,244,-206,-379.0,18.41
00712,復華富時不動產,18,199,-181,-161.6,8.94
3481,群創,509,675,-166,-627.6,37.92
2610,華航,0,102,-102,-192.0,18.83
,群益ESG投等債20+,0,101,-101,-149.3,14.78
2356,英業達,48,136,-88,-446.5,50.54
2337,旺宏,41,113,-72,-1163.8,161.54
00940,元大台灣價值高息,1,65,-64,-70.6,11.13
2492,華新科,24,85,-61,-1193.1,195.49
3615,安可,10,68,-58,-208.9,36.01
6016,康和證,0,57,-57,-133.4,23.41
,元大美債20年,1,50,-49,-131.6,26.59
,統一美債20年,0,47,-47,-62.6,13.31
8926,台汽電,1,44,-43,-238.0,55.84
2606,裕民,0,41,-41,-269.8,65.04
6116,彩晶,439,480,-41,-56.1,13.69
,主動國泰動能高息,23,61,-38,-52.7,13.86
2324,仁寶,24,59,-35,-108.0,30.85
4958,臻鼎-KY,74,102,-28,-1215.3,431.5
6021,美好證,0,27,-27,-88.2,32.66
6237,驊訊,10,35,-25,-107.2,42.87
3033,威健,3,28,-25,-109.1,43.81
,元大AAA至A公司債,0,24,-24,-75.6,31.51
