code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一台股增長,937,90,847,2494.2,29.45
2344,華邦電,542,73,469,4656.4,99.34
00919,群益台灣精選高息,305,28,277,671.7,24.26
,主動第一金台股優,265,0,265,463.1,17.45
,主動復華未來50,105,4,101,177.3,17.5
,中信中國50正2,100,0,100,103.9,10.39
6147,頎邦,81,19,62,1129.6,180.69
,元大滬深300正2,61,0,61,131.4,21.55
,主動國泰動能高息,58,1,57,77.6,13.54
6451,訊芯-KY,59,5,54,2778.4,515.23
009805,新光美國電力基建,52,0,52,89.4,17.18
5347,世界,86,34,52,781.4,151.69
,主動統一全球創新,68,19,49,88.3,17.98
5483,中美晶,51,2,49,707.3,144.32
3049,精金,44,0,44,59.2,13.46
,元大台灣50正2,76,37,39,120.8,30.89
009820,元大納斯達克精選,44,5,39,38.0,9.75
8234,新漢,35,0,35,260.8,74.53
,主動群益科技創新,32,3,29,53.1,17.94
3706,神達,33,4,29,243.3,84.06
,群益ESG投等債20+,31,5,26,38.4,14.73
,第一金優選非投債,26,0,26,23.9,9.2
6274,台燿,28,3,25,2974.7,1154.51
,元大美債20正2,25,0,25,17.2,6.86
2337,旺宏,115,90,25,390.0,156.61
3535,晶彩科,725,1999,-1274,-18190.9,142.72
,群益優選非投等債,12,965,-953,-922.0,9.67
,主動野村臺灣高息,310,845,-535,-543.7,10.16
00713,元大台灣高息低波,0,345,-345,-1827.5,52.96
0056,元大高股息,4,240,-236,-1004.0,42.54
00940,元大台灣價值高息,0,121,-121,-128.9,10.65
1815,富喬,30,131,-101,-1128.9,111.52
6405,悅城,5,105,-100,-600.4,60.03
2395,研華,2,82,-80,-3163.0,394.88
3481,群創,103,168,-65,-175.9,27.13
2317,鴻海,5,69,-64,-1480.7,234.62
2426,鼎元,2,51,-49,-339.6,69.3
2303,聯電,45,86,-41,-346.1,84.2
00885,富邦越南,0,41,-41,-76.9,18.73
3026,禾伸堂,1,40,-39,-965.5,247.5
2201,裕隆,0,37,-37,-100.5,27.01
1303,南亞,34,69,-35,-320.6,91.55
2801,彰銀,1,35,-34,-72.2,20.85
1326,台化,0,32,-32,-165.2,51.62
3004,豐達科,0,32,-32,-406.2,127.0
1802,台玻,45,76,-31,-235.6,75.61
00888,永豐台灣ESG,0,30,-30,-83.4,27.8
2882,國泰金,1,31,-30,-228.6,76.97
6770,力積電,9,37,-28,-152.8,54.35
6116,彩晶,4,32,-28,-23.9,8.52
