code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動富邦台灣龍耀,341,64,277,254.9,9.18
6116,彩晶,274,26,248,386.2,15.57
8422,可寧衛*,213,26,187,549.3,29.37
,主動統一台股增長,275,94,181,557.6,30.75
00919,群益台灣精選高息,232,72,160,491.0,30.57
009816,凱基台灣TOP50,227,85,142,212.0,14.94
5328,華容,223,108,115,527.6,46.04
1714,和桐,371,271,100,153.0,15.3
6241,鑫永洋,100,1,99,137.6,13.9
9105,泰金寶-DR,132,38,94,93.9,9.98
,國泰臺灣加權反1,80,0,80,13.7,1.71
00947,台新臺灣IC設計,89,10,79,290.7,36.8
00916,國泰全球品牌50,62,0,62,170.6,27.52
2353,宏碁,176,114,62,238.9,38.53
,群益臺灣加權反1,59,0,59,6.1,1.04
2495,普安,70,11,59,295.6,50.12
2002,中鋼,70,17,53,100.2,18.9
3231,緯創,68,17,51,799.3,157.96
2324,仁寶,62,17,45,170.2,37.06
3702,大聯大,45,0,45,487.9,106.76
2406,國碩,97,59,38,161.4,42.6
,主動安聯美國科技,37,1,36,34.8,9.65
00929,復華台灣科技優息,49,14,35,104.2,29.74
5388,中磊,36,1,35,307.0,87.72
6438,迅得,35,1,34,509.9,149.96
,主動統一升級50,341,875,-534,-551.4,10.32
1216,統一,2,319,-317,-2417.9,76.14
2344,華邦電,204,513,-309,-5345.6,172.88
2303,聯電,76,348,-272,-3729.2,136.83
2834,臺企銀,1,265,-264,-460.5,17.39
2610,華航,7,247,-240,-488.3,20.32
,中信中國50正2,1,192,-191,-181.6,9.51
,群益ESG投等債20+,0,186,-186,-278.7,14.98
6026,福邦證,0,146,-146,-251.2,17.21
3045,台灣大,0,126,-126,-1512.0,120.0
3576,聯合再生,48,162,-114,-223.0,19.57
9945,潤泰新,6,116,-110,-292.4,26.58
,主動群益科技創新,5,100,-95,-170.3,17.9
1402,遠東新,2,70,-68,-182.6,26.85
,國泰20年美債,0,66,-66,-185.5,28.11
1605,華新,50,112,-62,-229.3,36.99
00878,國泰永續高股息,19,75,-56,-179.2,32.28
3312,弘憶股,4,51,-47,-274.6,58.49
,元大台灣50反1,155,201,-46,-49.0,10.63
2352,佳世達,7,53,-46,-142.5,31.04
2884,玉山金,1,44,-43,-149.0,34.43
1314,中石化,0,43,-43,-34.1,7.93
2618,長榮航,27,69,-42,-164.5,38.88
,主動復華未來50,4,46,-42,-81.0,19.36
2408,南亞科,47,88,-41,-1550.6,375.39
