code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2481,強茂,307,47,260,2806.2,107.94
2409,友達,409,250,159,316.5,19.92
,元大台灣50反1,107,4,103,130.5,12.67
1802,台玻,162,75,87,592.7,68.11
3576,聯合再生,85,3,82,142.9,17.43
,主動統一台股增長,250,183,67,162.8,24.47
5347,世界,76,9,67,906.3,136.45
2324,仁寶,84,23,61,182.2,29.87
,主動國泰動能高息,88,29,59,70.1,11.8
6456,GIS-KY,61,12,49,375.1,76.86
2834,臺企銀,52,4,48,76.3,16.16
1528,恩德,49,15,34,99.3,29.21
,元大台灣50正2,57,25,32,83.7,25.67
5425,台半,182,156,26,155.9,59.98
6510,精測,26,1,25,9216.0,3675.24
,主動復華金融股息,35,10,25,40.0,16.0
,群益優選非投等債,22,0,22,21.2,9.66
3005,神基,20,0,20,195.7,97.83
5228,鈺鎧,21,1,20,65.6,32.82
5314,世紀*,30,12,18,146.2,82.63
2402,毅嘉,92,75,17,100.7,59.23
2337,旺宏,67,52,15,210.6,136.95
3714,富采,41,25,16,111.1,72.62
00662,富邦NASDAQ,15,0,15,160.4,106.59
,凱基美國非投等債,15,0,15,21.9,14.57
8374,羅昇,24,729,-705,-6063.8,85.96
009816,凱基台灣TOP50,17,450,-433,-519.6,12.0
,主動復華未來50,35,312,-277,-403.5,14.57
0056,元大高股息,4,248,-244,-991.0,40.78
,主動群益科技創新,22,246,-224,-350.1,15.63
2303,聯電,1,196,-195,-1333.0,68.22
1514,亞力,1,187,-186,-2077.5,111.46
00940,元大台灣價值高息,3,132,-129,-130.7,10.13
8112,至上,6,124,-118,-1000.9,84.75
3481,群創,171,283,-112,-326.4,29.1
8046,南電,5,108,-103,-6953.0,676.02
6282,康舒,33,135,-102,-511.2,50.17
,平衡凱基雙核收息,0,100,-100,-115.1,11.51
,主動台新優勢成長,11,100,-89,-132.7,14.91
2851,中再保,1,86,-85,-254.2,29.84
1904,正隆,0,85,-85,-160.2,18.85
2634,漢翔,3,85,-82,-412.1,50.26
00919,群益台灣精選高息,1,71,-70,-163.6,23.31
,元大AAA至A公司債,0,60,-60,-192.4,32.07
2887,台新新光金,3,53,-50,-125.0,25.0
2353,宏碁,0,43,-43,-120.9,28.11
,主動中信ARK創新,0,41,-41,-47.3,11.53
2618,長榮航,0,41,-41,-144.5,35.25
4960,誠美材,0,38,-38,-117.2,30.85
2484,希華,0,37,-37,-149.1,40.3
