code,name,weight,shares,price
2303,聯電,3.78,77390000,140.0
2327,國巨*,8.67,23892000,984.0
3711,日月光投控,3.7,17948000,595.0
3037,欣興,4.05,12466000,988.0
2330,台積電,9.68,11960000,2385.0
8150,南茂,0.41,11635000,94.9
8046,南電,3.18,10828000,885.0
2368,金像電,3.78,8315000,1370.0
2317,鴻海,0.66,7307000,272.0
2308,台達電,4.75,6572000,2155.0
2449,京元電子,0.67,6484000,280.5
2345,智邦,5.18,6334000,2495.0
6147,頎邦,0.53,6275000,252.0
3017,奇鋐,4.18,5191000,2365.0
2002,中鋼,0.03,5163000,18.75
6274,台燿,3.12,5058000,1835.0
2454,聯發科,7.17,4861000,4460.0
3665,貿聯-KY,3.41,4833848,2090.0
2383,台光電,8.44,4486000,5200.0
6278,台表科,0.3,4334000,204.5
6191,精成科,0.13,3988000,100.0
5439,高技,0.39,3528000,332.5
6669,緯穎,4.29,2492000,5080.0
6223,旺矽,4.91,2279000,6415.0
8210,勤誠,1.04,2267000,1345.0
3653,健策,3.02,2267000,3990.0
6271,同欣電,0.16,1966000,225.0
6805,富世達,1.07,1811000,1715.0
3376,新日興,0.12,1741000,197.5
4966,譜瑞-KY,0.38,1642000,693.0
3264,欣銓,0.12,1508000,232.5
4958,臻鼎-KY,0.31,1428000,639.0
6187,萬潤,0.55,1334000,1235.0
8996,高力,0.55,1034000,1515.0
8358,金居,0.23,980000,700.0
6510,精測,1.13,930000,3610.0
3533,嘉澤,0.66,852000,2300.0
1590,亞德客-KY,0.25,530000,1320.0
6515,穎崴,1.38,436000,9450.0
5274,信驊,2.69,422000,18960.0
6488,環球晶,0.13,350000,1110.0
2313,華通,0.03,329000,264.0
3443,創意,0.42,258000,5075.0
1815,富喬,0.0,107000,98.1
2439,美律,0.0,18000,92.8
2481,強茂,0.0,5000,145.5
5347,世界,0.0,1000,174.5
3661,世芯-KY,0.0,1000,4320.0
3008,大立光,0.0,1000,5145.0
2382,廣達,0.0,1000,374.0
