code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50反1,1000,7,993,1110.8,11.19
,元大台灣50正2,581,221,360,1172.7,32.6
,主動統一台股增長,878,565,313,947.4,30.33
1515,力山,239,0,239,576.0,24.1
,主動統一全球創新,218,1,217,412.0,18.91
5009,榮剛,329,124,205,817.8,39.89
009816,凱基台灣TOP50,188,57,131,184.8,14.1
00947,台新臺灣IC設計,121,9,112,423.6,37.82
5347,世界,122,20,102,1777.8,174.04
2316,楠梓電,101,0,101,1246.0,123.5
,主動聯博全球非投,100,0,100,100.3,10.03
3231,緯創,97,14,83,1165.2,139.97
6173,信昌電,96,21,75,990.3,132.91
1326,台化,71,2,69,330.5,47.8
1785,光洋科,71,6,65,1074.7,164.87
8932,智通*,59,0,59,541.1,91.71
2305,全友,60,2,58,104.3,17.98
8131,福懋科,58,1,57,384.9,67.53
1802,台玻,92,36,56,388.0,68.31
2330,台積電,59,5,54,12057.1,2259.33
2723,美食-KY,50,0,50,339.5,67.89
8150,南茂,61,13,48,450.7,92.43
2481,強茂,61,15,46,500.6,108.8
8070,長華*,45,0,45,216.7,48.05
009805,新光美國電力基建,66,21,45,74.8,16.61
4960,誠美材,4,700,-696,-2704.8,38.86
,第一金優選非投債,0,200,-200,-183.2,9.16
3481,群創,77,264,-187,-606.3,32.27
2610,華航,2,157,-155,-290.8,18.76
,群益ESG投等債20+,0,123,-123,-181.9,14.79
2344,華邦電,131,252,-121,-1390.8,114.89
2886,兆豐金,0,102,-102,-410.4,40.12
6153,嘉聯益,3,103,-100,-180.8,18.08
2812,台中銀,10,104,-94,-184.7,19.7
2855,統一證,18,109,-91,-383.1,42.14
1714,和桐,0,84,-84,-81.0,9.65
,元大滬深300正2,35,117,-82,-178.4,21.74
1216,統一,5,75,-70,-513.7,73.39
4949,有成精密,3,67,-64,-614.8,96.06
2409,友達,238,299,-61,-115.1,19.05
,元大AAA至A公司債,0,60,-60,-189.2,31.54
6217,中探針,45,105,-60,-1739.1,290.46
6116,彩晶,5,64,-59,-57.5,9.75
6446,藥華藥,2,60,-58,-4107.8,710.45
5228,鈺鎧,0,55,-55,-219.1,39.84
6282,康舒,512,566,-54,-293.2,53.71
2885,元大金,0,52,-52,-295.8,56.89
1402,遠東新,1,50,-49,-129.1,26.34
2408,南亞科,190,236,-46,-1382.6,301.68
3709,鑫聯大投控,8,53,-45,-403.7,89.72
