code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2605,新興,2083,87,1996,7638.3,38.25
2609,陽明,1903,1219,684,4692.1,68.59
4979,華星光,528,39,489,29312.5,600.16
2606,裕民,2109,1715,394,3207.6,81.57
4908,前鼎,375,2,373,6041.8,161.96
,主動中信台灣收益,363,0,363,335.9,9.24
,群益臺灣加權正2,418,99,319,350.6,10.98
2426,鼎元,514,218,296,2578.7,87.16
,主動統一台股增長,304,76,228,645.2,28.29
6213,聯茂,310,92,218,11585.7,532.48
6770,力積電,307,109,198,1352.5,68.03
,主動統一升級50,285,88,197,191.6,9.71
2610,華航,157,7,150,306.8,20.44
1504,東元,138,4,134,944.3,70.41
4939,亞電,169,51,118,845.1,71.33
6226,光鼎,196,84,112,290.6,25.99
2317,鴻海,133,23,110,2644.6,240.36
6168,宏齊,125,20,105,289.6,27.53
009816,凱基台灣TOP50,166,67,99,147.8,14.95
,元大台灣50正2,157,66,91,304.8,33.36
1409,新纖,101,26,75,183.4,24.55
6716,應廣,73,0,73,906.5,124.17
0056,元大高股息,81,12,69,361.1,51.86
5608,四維航,122,57,65,119.0,18.29
,主動復華未來50,85,23,62,106.4,17.08
2301,光寶科,189,1534,-1345,-38624.3,287.1
1216,統一,4,506,-502,-3904.6,77.78
2409,友達,241,658,-417,-1036.4,24.87
,元大台灣50反1,3,307,-304,-313.8,10.35
1303,南亞,36,261,-225,-4014.6,178.24
,主動凱基台灣,144,322,-178,-166.2,9.35
4989,榮科,0,148,-148,-878.3,59.34
2881,富邦金,13,120,-107,-1500.5,140.44
1711,永光,1,104,-103,-420.2,40.79
1815,富喬,29,132,-103,-1072.9,104.46
3049,精金,154,253,-99,-133.5,13.48
,主動復華金融股息,2,100,-98,-175.3,17.89
2883,凱基金,6,103,-97,-308.0,31.52
2330,台積電,25,117,-92,-21642.4,2368.39
2615,萬海,760,849,-89,-960.8,107.87
2884,玉山金,2,83,-81,-316.1,38.9
2801,彰銀,1,80,-79,-190.1,24.1
1710,東聯,6,83,-77,-121.2,15.8
6443,元晶,0,68,-68,-181.8,26.73
3047,訊舟,0,66,-66,-89.6,13.57
6005,群益證,7,70,-63,-190.9,30.25
8071,能率網通,0,60,-60,-139.4,23.23
6829,千附精密,0,60,-60,-1276.6,212.77
2303,聯電,107,165,-58,-710.0,122.84
3257,虹冠電,0,56,-56,-270.8,48.36
