code,name,weight,shares,price
2330,台積電,57.71,567660452,2350.0
2887,台新新光金,0.86,544634532,36.4
2891,中信金,1.16,411450181,64.9
2884,玉山金,0.61,371936522,37.8
2883,凱基金,0.48,366234876,30.4
2890,永豐金,0.52,304638324,39.4
2317,鴻海,3.01,283763431,245.0
2886,兆豐金,0.56,275008688,47.05
2303,聯電,1.35,270986741,115.5
2885,元大金,0.72,266764498,62.5
2892,第一金,0.38,260761956,33.6
5880,合庫金,0.27,250486772,24.85
2882,國泰金,0.94,221756715,98.3
2880,華南金,0.36,216180040,39.0
2881,富邦金,1.08,193950299,128.5
1216,統一,0.39,115093662,77.5
1303,南亞,0.93,114523276,187.5
2412,中華電,0.52,88760414,136.0
3711,日月光投控,1.96,77103705,588.0
2344,華邦電,0.52,71910160,168.0
3231,緯創,0.55,70218324,182.0
2382,廣達,0.88,61463939,331.0
2301,光寶科,0.54,45495089,273.5
2308,台達電,3.43,44868633,1765.0
4904,遠傳,0.18,41309626,101.5
2327,國巨*,0.91,36588290,576.0
2454,聯發科,5.69,34200529,3845.0
3045,台灣大,0.16,32987139,113.5
3037,欣興,1.5,30652669,1130.0
6505,台塑化,0.08,26934735,70.2
2449,京元電子,0.27,26565501,235.0
2408,南亞科,0.55,26540060,481.0
2603,長榮,0.26,25435144,240.5
4958,臻鼎-KY,0.35,17726102,457.0
2357,華碩,0.63,15696233,925.0
2345,智邦,1.06,11513048,2125.0
2395,研華,0.32,10739924,694.0
2360,致茂,0.79,8566716,2120.0
2368,金像電,0.36,7990482,1040.0
3017,奇鋐,1.0,7435868,3095.0
2383,台光電,1.72,6752667,5880.0
8046,南電,0.25,4982682,1180.0
3665,貿聯-KY,0.4,4157866,2200.0
6669,緯穎,0.67,2415452,6375.0
3008,大立光,0.52,2186068,5550.0
3653,健策,0.48,2022885,5460.0
3443,創意,0.43,1864342,5295.0
3661,世芯-KY,0.29,1838768,3630.0
7769,鴻勁,0.37,1325148,6445.0
2059,川湖,0.78,1281220,14095.0
202609TX,臺股期貨,0.23,588,0.0
202609NYF,台灣50ETF股票期貨,0.03,578,0.0
