code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,18196,12437,5759,6094.4,10.58
6166,凌華,1423,46,1377,13992.0,101.62
8039,台虹,669,12,657,9396.5,143.09
8289,泰藝,661,24,637,3494.0,54.87
3036,文曄,644,13,631,17454.2,276.52
4958,臻鼎-KY,610,58,552,22803.1,413.13
2303,聯電,17287,16887,400,4302.5,107.46
1216,統一,400,12,388,2860.7,73.68
2002,中鋼,398,24,374,691.1,18.5
009816,凱基台灣TOP50,403,81,322,454.5,14.11
3324,雙鴻,309,2,307,32888.5,1071.57
2330,台積電,346,40,306,69009.9,2252.9
,主動復華未來50,312,36,276,512.9,18.55
3037,欣興,348,79,269,23726.6,881.5
,主動統一全球創新,302,56,246,488.1,19.79
2855,統一證,285,44,241,1011.2,41.99
3008,大立光,225,25,200,55935.1,2795.37
2505,國揚,166,1,165,293.9,17.81
4960,誠美材,160,8,152,577.5,38.14
,主動野村臺灣高息,581,431,150,161.5,10.73
7610,聯友金屬-創,150,16,134,10936.8,816.75
3372,典範,132,0,132,257.2,19.48
2324,仁寶,185,59,126,373.7,29.71
,主動野村臺灣優選,162,39,123,296.9,24.18
2313,華通,281,164,117,3098.4,264.98
3231,緯創,83,3195,-3112,-42756.0,137.38
3481,群創,879,1586,-707,-2488.5,35.21
3035,智原,88,720,-632,-12034.3,190.48
2409,友達,2214,2722,-508,-857.1,16.87
,元大美債20正2,0,424,-424,-291.7,6.88
2472,立隆電,16,396,-380,-8087.7,212.96
6116,彩晶,115,475,-360,-368.2,10.22
00919,群益台灣精選高息,78,394,-316,-806.5,25.56
3024,憶聲,56,310,-254,-376.2,14.81
5228,鈺鎧,0,218,-218,-996.7,45.82
00918,大華優利高填息30,2,213,-211,-534.2,25.31
9919,康那香,0,200,-200,-282.2,14.11
,主動統一台股增長,332,511,-179,-544.4,30.26
8069,元太,37,206,-169,-3296.1,194.65
4722,國精化,11,178,-167,-3962.0,236.53
,群益優選非投等債,1,165,-164,-156.6,9.55
1560,中砂,7,159,-152,-9965.2,656.58
3717,聯嘉投控,6,152,-146,-334.7,22.87
2851,中再保,71,206,-135,-459.5,34.01
4576,大銀微系統,10,141,-131,-3399.6,258.49
3430,奇鈦科,37,165,-128,-2002.7,156.6
2454,聯發科,50,176,-126,-48134.8,3832.6
3033,威健,6,120,-114,-498.2,43.58
3044,健鼎,3,113,-110,-5320.1,485.86
2363,矽統,188,290,-102,-576.3,56.17
