code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動富邦台灣龍耀,127,0,127,102.3,8.03
3481,群創,265,138,127,607.2,47.85
,主動統一升級50,215,96,119,117.0,9.75
2317,鴻海,126,21,105,2745.6,262.54
2399,映泰,112,13,99,418.2,42.24
2441,超豐,103,5,98,1189.2,120.91
,主動統一全球創新,137,65,72,118.2,16.42
2337,旺宏,98,31,67,847.3,125.47
,主動凱基台灣,69,10,59,54.9,9.3
2303,聯電,65,10,55,640.8,117.33
00891,中信關鍵半導體,54,0,54,189.9,34.92
1714,和桐,78,26,52,84.9,16.23
6770,力積電,139,89,50,342.2,68.4
3264,欣銓,117,73,44,924.2,210.03
00881,國泰台灣科技龍頭,34,0,34,183.4,52.71
2344,華邦電,82,51,31,520.5,164.76
2103,台橡,36,6,30,75.0,25.0
,群益臺灣加權正2,133,104,29,31.8,10.9
1815,富喬,40,11,29,252.2,86.97
5425,台半,34,6,28,231.8,82.79
3694,海華,27,0,27,157.0,58.16
,主動中信台灣收益,25,0,25,23.3,9.24
5347,世界,24,1,23,343.3,146.87
009816,凱基台灣TOP50,28,7,21,31.5,14.86
,群益ESG投等債20+,20,0,20,29.2,14.61
,元大台灣50正2,112,659,-547,-1867.7,34.15
009805,台新美國電力基建,4,360,-356,-574.6,16.14
6015,宏遠證,0,330,-330,-506.0,15.33
2892,第一金,1,65,-64,-227.8,35.46
2305,全友,4,57,-53,-145.7,27.5
2002,中鋼,3,51,-48,-91.9,19.15
1303,南亞,39,83,-44,-819.2,187.25
4938,和碩,1,42,-41,-359.5,87.68
,主動野村臺灣高息,0,40,-40,-43.7,10.92
00919,群益台灣精選高息,11,42,-31,-90.1,29.71
1314,中石化,10,39,-29,-22.7,7.81
2014,中鴻,0,27,-27,-47.5,17.59
2355,敬鵬,2,29,-27,-111.3,41.21
6913,鴻呈,4,29,-25,-354.6,141.84
,主動復華未來50,31,53,-22,-36.3,17.03
2834,臺企銀,30,51,-21,-34.5,16.42
3016,嘉晶,0,21,-21,-204.0,97.63
2308,台達電,16,37,-21,-3313.7,1655.11
,主動野村台灣50,0,20,-20,-43.2,21.58
00918,大華優利高填息30,0,20,-20,-67.0,33.48
2618,長榮航,1,20,-19,-84.2,44.28
1718,中纖,4,23,-19,-19.2,10.08
9904,寶成,2,20,-18,-43.0,23.89
5351,鈺創,8,25,-17,-182.0,107.03
2101,南港,0,15,-15,-54.8,35.35
