code,name,weight,shares,price
CERS US,Cerus公司,0.53,62549,0.0
TXG US,10X Genomics Inc,5.89,42881,0.0
NTLA US,英特利亞治療公司,1.3,40577,0.0
RXRX US,利可迅生技公司,0.3,33889,0.0
BEAM US,光束治療公司,2.44,31605,0.0
CRSP US,CRISPR治療公司,4.04,28627,0.0
TEM US,Tempus AI Inc,3.06,24880,0.0
RBLX US,Roblox公司,3.36,22616,0.0
ACHR US,阿徹航空公司,0.29,22076,0.0
SHOP US,Shopify公司,6.95,18165,0.0
BMNR US,BitMine Immersion Technologi,0.85,17280,0.0
HOOD US,羅賓漢市場公司,4.28,16095,0.0
TWST US,Twist Bioscience Corp,4.03,15930,0.0
SOFI US,SoFi Technologies Inc,0.62,13816,0.0
BLSH US,Bullish,0.87,13483,0.0
CRCL US,Circle Internet Group Inc,1.94,10692,0.0
XYZ US,布洛克公司,2.5,10275,0.0
TSLA US,特斯拉公司,7.42,8370,0.0
VCYT US,Veracyte公司,1.37,8293,0.0
WGS US,GeneDx控股公司,1.44,7621,0.0
ILMN US,伊魯米納公司,3.99,6919,0.0
FIG US,Figma Inc,0.46,6280,0.0
CRWV US,CoreWeave Inc,1.0,5561,0.0
AMZN US,亞馬遜公司,3.16,4709,0.0
COIN US,比特幣基地全球公司,2.19,4616,0.0
AMD US,超微半導體公司,5.66,4448,0.0
TSM US,台積電,3.37,3035,0.0
NTRA US,那提拉公司,2.24,2977,0.0
XE US,X-Energy Inc,0.11,2406,0.0
KTOS US,克瑞拓斯安全防衛公司,0.28,2181,0.0
AVGO US,博通公司,1.93,1761,0.0
NVDA US,輝達,0.98,1746,0.0
GOOGL US,Alphabet公司 Class A,1.74,1741,0.0
CBRS US,Cerebras Systems Inc,0.74,1478,0.0
PLTR US,帕蘭提爾科技公司,0.51,1403,0.0
SNOW US,Snowflake公司,1.16,1379,0.0
GOOG US,Alphabet公司 Class C,1.32,1323,0.0
META US,Meta平台公司,1.5,864,0.0
DE US,迪爾,1.5,828,0.0
TER US,泰瑞達公司,0.57,600,0.0
LLY US,禮來公司,2.13,595,0.0
SPCX US,太空探索科技公司,0.16,473,0.0
BWXT US,BWX科技股份有限公司,0.05,108,0.0
