code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,404,40,364,1390.3,38.19
,主動統一台股增長,294,61,233,719.7,30.95
0050,元大台灣50,215,5,210,2247.0,106.94
009816,凱基台灣TOP50,238,31,207,322.4,15.56
,國泰臺灣加權反1,160,0,160,26.2,1.64
,元大AAA至A公司債,150,2,148,469.6,31.73
2609,陽明,111,3,108,558.7,51.69
2382,廣達,103,0,103,3763.1,365.03
00929,復華台灣科技優息,874,775,99,334.1,33.65
3717,聯嘉投控,98,0,98,214.3,21.87
009821,野村稀土關鍵資源,95,0,95,142.7,15.02
2371,大同,89,0,89,245.2,27.55
2303,聯電,249,174,75,1362.3,181.99
,主動復華未來50,80,7,73,147.3,20.15
0056,元大高股息,114,46,68,359.8,52.83
,主動元大AI新經濟,63,5,58,118.1,20.32
2006,東和鋼鐵,50,0,50,348.5,69.7
1717,長興,51,1,50,362.4,73.32
,主動統一升級50,128,79,49,54.3,11.06
2330,台積電,50,4,46,11215.8,2414.91
,國泰臺灣加權正2,44,0,44,487.7,110.08
2324,仁寶,92,49,43,163.3,37.44
009820,元大納斯達克精選,40,0,40,39.2,9.75
1504,東元,43,3,40,287.2,71.61
1802,台玻,48,12,36,252.9,69.39
3481,群創,418,585,-167,-1182.5,70.91
6770,力積電,157,294,-137,-1138.1,82.94
,元大台灣50反1,10,142,-132,-132.8,10.01
8299,群聯,106,221,-115,-29058.0,2528.21
2610,華航,48,148,-100,-228.3,22.81
2618,長榮航,47,145,-98,-432.0,44.13
,國泰20年美債,0,69,-69,-194.2,28.06
00955,中信日本商社,8,76,-68,-93.8,13.86
2312,金寶,37,103,-66,-254.4,38.2
4763,材料*-KY,5,70,-65,-289.7,44.58
,群益ESG投等債20+,0,54,-54,-80.8,14.97
,元大美債20年,2,55,-53,-143.7,26.99
2408,南亞科,44,96,-52,-2333.4,449.83
2409,友達,256,304,-48,-158.4,32.79
00712,復華富時不動產,2,50,-48,-41.4,8.59
3289,宜特,2,50,-48,-826.0,172.07
3374,精材,4,49,-45,-1328.6,292.02
1301,台塑,3,45,-42,-225.4,53.54
3231,緯創,11,53,-42,-658.8,157.07
6535,順藥,0,40,-40,-407.9,101.96
2002,中鋼,0,37,-37,-71.7,19.22
,主動野村臺灣高息,77,111,-34,-37.0,10.88
2352,佳世達,2,35,-33,-102.0,30.81
3006,晶豪科,19,49,-30,-748.3,247.78
6213,聯茂,0,30,-30,-931.7,309.0
