code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,1486,363,1123,1133.5,10.09
5314,世紀*,192,1,191,1289.3,67.47
,群益臺灣加權反1,100,0,100,11.2,1.11
00878,國泰永續高股息,229,139,90,255.9,28.56
2324,仁寶,110,21,89,257.6,28.77
4927,泰鼎-KY,81,2,79,394.5,49.38
009816,凱基台灣TOP50,168,106,62,84.1,13.49
3704,合勤控,54,1,53,203.4,38.38
,主動群益科技創新,89,39,50,90.3,17.93
00712,復華富時不動產,41,0,41,36.7,8.85
3062,建漢,42,1,41,112.1,27.35
6116,彩晶,76,35,41,43.1,10.51
,主動統一台股增長,209,168,41,115.0,28.06
,主動復華未來50,95,55,40,71.9,17.8
2337,旺宏,131,95,36,587.9,164.74
4155,訊映,35,0,35,50.1,14.3
9907,統一實,35,0,35,57.3,16.36
2605,新興,35,0,35,106.2,30.34
3189,景碩,41,7,34,1738.3,508.46
3022,威強電,32,0,32,220.7,68.96
3264,欣銓,41,12,29,664.3,227.91
,主動第一金台股優,37,8,29,49.4,17.05
2355,敬鵬,37,10,27,147.6,54.21
2002,中鋼,49,22,27,49.7,18.27
,主動元大AI新經濟,27,0,27,48.1,17.81
3481,群創,529,706,-177,-662.8,37.62
5512,力麒,1,130,-129,-87.1,6.75
2887,台新新光金,0,128,-128,-306.3,23.77
,主動統一全球創新,31,147,-116,-227.1,19.6
2317,鴻海,43,148,-105,-2686.1,255.42
,主動中信台灣卓越,12,110,-98,-159.8,16.3
,主動國泰動能高息,14,100,-86,-116.1,13.5
2303,聯電,182,264,-82,-901.9,110.49
,主動野村臺灣高息,2,60,-58,-60.4,10.4
2377,微星,14,71,-57,-630.9,111.66
2812,台中銀,5,55,-50,-93.9,18.7
3702,大聯大,0,50,-50,-550.6,110.12
00961,FT臺灣永續高息,3,50,-47,-53.2,11.31
6770,力積電,192,237,-45,-293.7,65.48
,主動群益台灣強棒,57,101,-44,-101.3,22.97
,主動兆豐台灣豐收,3,40,-37,-50.4,13.62
5484,慧友,0,35,-35,-145.1,41.45
2375,凱美,13,48,-35,-368.4,106.46
6239,力成,6,39,-33,-840.4,249.36
2356,英業達,40,73,-33,-172.0,52.12
2492,華新科,11,41,-30,-658.7,221.8
2641,正德,7,35,-28,-49.2,17.56
2027,大成鋼,0,25,-25,-101.2,40.23
,凱基A級公司債,0,24,-24,-33.5,13.97
5483,中美晶,8,32,-24,-347.6,146.15
