code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,元大台灣50正2,411,22,389,1326.7,34.18
,主動富邦台灣龍耀,156,3,153,143.2,9.31
,主動統一台股增長,102,9,93,287.2,30.73
2002,中鋼,92,5,87,164.4,18.9
6770,力積電,66,1,65,433.9,66.16
0050,元大台灣50,83,23,60,607.0,100.95
2614,東森,62,5,57,113.5,19.91
,主動聯博動能50,51,0,51,49.4,9.68
00919,群益台灣精選高息,90,44,46,140.9,30.35
,群益ESG投等債20+,53,10,43,64.1,14.88
3481,群創,54,12,42,196.8,46.53
,主動國泰動能高息,40,0,40,56.1,14.02
2303,聯電,1055,1020,35,888.2,249.85
2313,華通,55,20,35,967.8,277.25
,主動安聯美國科技,33,0,33,31.5,9.54
,主動復華未來50,42,11,31,58.9,19.15
,主動統一升級50,110,81,29,28.5,9.67
,主動群益台灣強棒,26,1,25,58.3,23.32
009816,凱基台灣TOP50,98,74,24,34.6,14.93
00891,中信關鍵半導體,23,0,23,79.0,34.35
,主動統一全球創新,30,9,21,44.2,20.19
00935,野村臺灣新科技50,22,1,21,125.3,58.44
3090,日電貿,23,3,20,461.8,226.59
2543,皇昌,24,4,20,98.5,49.23
5508,永信建,20,0,20,112.4,56.2
,國泰臺灣加權反1,0,190,-190,-32.9,1.73
,元大台灣50反1,16,163,-147,-156.1,10.65
00918,大華優利高填息30,24,81,-57,-171.8,30.18
8112,至上,6,59,-53,-503.7,95.66
5328,華容,3,32,-29,-130.9,45.12
2883,凱基金,15,41,-26,-73.8,28.46
3624,光頡,5,30,-25,-314.2,123.98
2457,飛宏,4,27,-23,-69.3,30.81
2356,英業達,7,27,-20,-138.5,68.08
,富邦NASDAQ反1,0,20,-20,-5.0,2.49
009805,新光美國電力基建,8,28,-20,-31.9,15.94
2537,聯上發,0,20,-20,-22.0,10.97
6265,方土昶,7,24,-17,-100.7,59.24
,期元大S&P日圓正2,0,15,-15,-28.4,18.94
6180,橘子,0,14,-14,-64.4,45.98
1718,中纖,8,20,-12,-10.7,8.9
6443,元晶,8,20,-12,-48.9,40.77
5236,凌陽創新,0,11,-11,-173.9,158.09
2547,日勝生,0,10,-10,-11.0,10.95
,元大美債1-3,0,10,-10,-30.9,30.9
2316,楠梓電,18,28,-10,-177.7,177.7
5880,合庫金,0,10,-10,-23.8,23.82
8150,南茂,18,28,-10,-84.2,84.23
5871,中租-KY,0,8,-8,-95.4,119.19
4533,協易機,0,8,-8,-24.7,30.88
