code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2890,永豐金,210,1,209,819.9,39.1
,主動復華未來50,134,0,134,238.1,17.77
,主動中信台灣收益,115,4,111,105.1,9.45
1449,佳和,70,0,70,87.1,12.45
1310,台苯,70,2,68,55.2,8.12
2889,國票金,77,10,67,106.0,15.71
,主動元大AI新經濟,68,5,63,96.4,15.31
1303,南亞,85,26,59,1094.6,182.62
,主動富邦台灣龍耀,57,2,55,45.6,8.27
3356,奇偶,55,0,55,344.0,62.55
00878,國泰永續高股息,35,2,33,107.3,32.49
1326,台化,40,7,33,188.9,57.24
4763,材料*-KY,33,3,30,139.6,46.37
1711,永光,30,1,29,122.9,42.38
8938,明安,28,0,28,146.4,52.27
2489,瑞軒,36,11,25,95.1,38.44
,主動統一升級50,42,17,25,24.1,9.86
5904,寶雅*,22,1,21,159.4,75.87
,主動統一台股增長,27,6,21,60.2,28.68
1808,潤隆,38,18,20,71.0,35.51
4967,十銓,36,16,20,565.0,283.21
1314,中石化,22,3,19,15.4,8.11
6505,台塑化,28,11,17,123.4,71.32
2409,友達,41,24,17,43.8,25.6
9105,泰金寶-DR,17,0,17,14.7,8.63
3049,精金,0,162,-162,-205.7,12.7
00712,復華富時不動產,1,100,-99,-87.5,8.84
3481,群創,81,145,-64,-291.0,45.69
2605,新興,18,81,-63,-239.9,38.07
3441,聯一光,46,105,-59,-677.3,114.79
2303,聯電,46,102,-56,-685.7,124.16
3033,威健,0,50,-50,-235.0,47.01
009829,大華韓國KOSPI50,52,100,-48,-51.4,10.71
2324,仁寶,21,67,-46,-192.1,41.75
6474,華豫寧,0,38,-38,-148.2,39.0
,主動群益科技創新,2,40,-38,-66.5,17.5
1904,正隆,0,36,-36,-94.6,26.29
0052,富邦科技,0,33,-33,-201.1,60.93
00919,群益台灣精選高息,19,51,-32,-96.5,30.82
2609,陽明,52,80,-28,-185.2,65.66
00951,台新日本半導體,0,24,-24,-41.6,17.35
8422,可寧衛*,0,23,-23,-62.6,27.2
5425,台半,0,21,-21,-186.9,88.94
2634,漢翔,22,43,-21,-143.6,68.39
3044,健鼎,1,17,-16,-733.5,458.79
,群益臺灣加權正2,17,33,-16,-18.2,11.57
2301,光寶科,3,18,-15,-445.8,283.92
2408,南亞科,33,49,-16,-761.8,495.04
2356,英業達,8,23,-15,-100.0,66.42
2323,中環,0,15,-15,-16.1,10.7
