code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,222,9,213,207.6,9.74
2601,益航,158,0,158,113.1,7.16
,主動中信台灣收益,108,1,107,99.0,9.23
0050,元大台灣50,83,4,79,811.6,102.7
009829,大華韓國KOSPI50,77,0,77,77.2,10.03
6770,力積電,156,80,76,527.0,69.07
8938,明安,65,0,65,337.9,51.99
2002,中鋼,60,0,60,114.4,19.06
,群益臺灣加權反1,50,0,50,5.1,1.02
,主動富邦台灣龍耀,63,13,50,40.2,8.04
2609,陽明,278,228,50,291.9,58.56
009816,凱基台灣TOP50,51,8,43,65.6,15.03
3356,奇偶,41,0,41,251.1,61.31
,主動統一台股增長,51,11,40,111.0,27.72
1449,佳和,40,0,40,50.0,12.5
6226,光鼎,64,30,34,81.5,23.64
,主動聯博全球非投,30,0,30,30.1,10.04
2637,慧洋-KY,59,31,28,268.5,95.55
2881,富邦金,43,17,26,349.3,134.75
,中信中國50正2,25,0,25,23.5,9.39
2324,仁寶,30,6,24,99.1,40.32
8103,瀚荃,27,6,21,207.9,98.98
2369,菱生,21,1,20,62.1,31.05
2017,官田鋼,20,0,20,18.3,9.14
1809,中釉,20,0,20,73.9,36.95
3049,精金,12,601,-589,-779.5,13.23
,中信美國公債0-1,0,130,-130,-598.9,46.07
4416,三圓,5,123,-118,-171.9,14.57
2889,國票金,0,68,-68,-106.9,15.6
9933,中鼎,0,68,-68,-282.9,41.6
2356,英業達,12,54,-42,-272.1,65.38
009824,群益美國科技巨頭,1,40,-39,-38.3,9.83
2344,華邦電,30,68,-38,-642.3,173.47
00919,群益台灣精選高息,4,34,-30,-93.1,30.96
2542,興富發,0,24,-24,-115.4,47.7
2883,凱基金,0,25,-25,-76.0,31.65
2408,南亞科,51,75,-24,-1153.3,484.81
1504,東元,0,23,-23,-160.9,70.26
2484,希華,8,27,-19,-152.5,79.41
2248,華勝-KY,0,19,-19,-120.2,63.24
2882,國泰金,1,17,-16,-160.2,102.22
4939,亞電,14,29,-15,-109.1,71.97
,主動統一全球創新,11,26,-15,-23.9,15.96
3481,群創,68,82,-14,-67.2,49.49
8383,千附,0,13,-13,-82.3,63.3
2606,裕民,201,213,-12,-82.9,68.8
2402,毅嘉,0,12,-12,-65.3,54.38
1570,力肯,0,12,-12,-39.2,32.68
1815,富喬,11,22,-11,-113.0,103.22
1303,南亞,31,41,-10,-194.0,192.94
