code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
0056,元大高股息,171,16,155,775.7,50.11
2303,聯電,175,44,131,1695.3,129.17
,主動統一升級50,183,55,128,119.6,9.35
,主動群益科技創新,128,3,125,185.6,14.84
,主動復華未來50,113,0,113,189.3,16.64
0050,元大台灣50,137,26,111,1108.2,99.44
2801,彰銀,100,0,100,236.2,23.61
,主動凱基台灣,97,2,95,80.4,8.41
2885,元大金,92,1,91,573.8,63.06
2409,友達,111,38,73,186.1,25.7
2449,京元電子,79,10,69,1815.4,264.88
1102,亞泥,53,0,53,173.8,32.8
2412,中華電,50,0,50,692.4,138.47
,主動統一台股增長,55,15,40,101.1,25.86
,期街口布蘭特正2,34,1,33,161.1,48.81
,主動聯博全球非投,30,0,30,30.8,10.26
,元大台灣50正2,53,24,29,94.9,32.57
3036,文曄,26,0,26,486.5,186.84
00919,群益台灣精選高息,39,14,25,72.3,28.74
1301,台塑,26,4,22,136.3,61.83
6770,力積電,86,69,17,110.9,66.1
3481,群創,31,15,16,83.3,50.3
,元大台灣50反1,31,15,16,17.2,10.74
1477,聚陽,16,0,16,346.3,216.41
6517,保勝光學,18,3,15,114.4,76.29
,群益臺灣加權正2,40,220,-180,-189.1,10.51
009813,貝萊德標普卓越50,0,100,-100,-111.6,11.15
5347,世界,10,102,-92,-1400.2,152.52
3702,大聯大,0,76,-76,-817.6,107.58
,群益ESG投等債20+,0,43,-43,-63.8,14.83
2883,凱基金,5,46,-41,-123.8,30.2
1314,中石化,2,42,-40,-33.8,8.33
00713,元大台灣高息低波,0,40,-40,-244.1,60.42
1303,南亞,19,56,-37,-696.0,190.15
,第一金優選非投債,0,36,-36,-33.7,9.37
,元大AAA至A公司債,0,36,-36,-113.3,31.47
00878,國泰永續高股息,4,40,-36,-112.4,31.57
3388,崇越電,1,30,-29,-209.9,72.51
8021,尖點,1,30,-29,-1182.1,409.27
4541,晟田,1,29,-28,-215.7,77.02
009816,凱基台灣TOP50,117,143,-26,-36.6,14.03
6243,迅杰,0,21,-21,-101.7,48.45
7777,能率亞洲,1,22,-21,-79.3,37.77
6282,康舒,1,22,-21,-99.4,47.37
3030,德律,0,20,-20,-556.7,278.5
2486,一詮,1,20,-19,-399.3,217.02
3260,威剛,14,32,-18,-645.0,359.34
6531,愛普*,15,31,-16,-1212.0,753.04
2867,三商壽,0,16,-16,-14.6,9.15
2426,鼎元,2,18,-16,-83.4,52.11
