code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動永豐科技趨勢,455,100,355,411.4,11.59
8150,南茂,201,28,173,1622.1,93.71
4763,材料*-KY,158,1,157,807.7,51.38
,元大台灣50反1,187,35,152,151.6,9.97
3374,精材,142,11,131,4335.0,330.93
,中信美國公債0-1,130,0,130,610.7,46.98
2324,仁寶,333,219,114,493.2,43.34
00891,中信關鍵半導體,116,11,105,385.8,36.44
,群益臺灣加權反1,100,0,100,9.8,0.98
1319,東陽,85,1,84,718.4,85.53
2002,中鋼,61,0,61,116.1,19.0
00961,FT臺灣永續高息,70,10,60,80.4,13.39
00878,國泰永續高股息,64,12,52,176.2,33.83
,第一金優選非投債,50,0,50,46.6,9.32
1608,華榮,46,1,45,165.4,36.75
2382,廣達,53,8,45,1460.4,325.03
6182,合晶,110,66,44,535.3,119.33
2605,新興,41,1,40,130.0,32.5
2610,華航,46,7,39,77.7,19.92
00929,復華台灣科技優息,43,6,37,109.4,29.5
00881,國泰台灣科技龍頭,33,0,33,184.7,55.07
,群益ESG投等債20+,33,0,33,48.0,14.53
2408,南亞科,60,29,31,1673.9,528.24
,元大台灣50正2,244,216,28,108.6,38.58
,主動聯博全球非投,27,0,27,27.3,10.12
1605,華新,1,352,-351,-1366.2,38.92
6770,力積電,399,660,-261,-2075.9,79.48
,主動統一升級50,61,295,-234,-244.1,10.4
,主動凱基台灣,4,135,-131,-130.4,9.96
1513,中興電,0,115,-115,-1955.4,170.01
00955,中信日本商社,0,100,-100,-155.7,15.57
,主動群益科技創新,5,105,-100,-179.8,17.98
,主動安聯台灣高息,10,100,-90,-138.8,15.42
00918,大華優利高填息30,0,87,-87,-298.5,34.15
009816,凱基台灣TOP50,15,100,-85,-130.8,15.53
3356,奇偶,1,82,-81,-530.0,65.42
3490,單井,2,81,-79,-313.8,39.72
3481,群創,43,115,-72,-368.5,50.92
9945,潤泰新,2,64,-62,-182.3,29.41
2317,鴻海,15,71,-56,-1479.7,262.1
,群益臺灣加權正2,15,70,-55,-65.3,11.93
1303,南亞,38,92,-54,-1146.0,210.54
2331,精英,6,57,-51,-105.4,20.66
,主動統一台股增長,57,107,-50,-152.0,30.35
2344,華邦電,51,97,-46,-876.9,188.47
2353,宏碁,15,60,-45,-146.2,32.37
1609,大亞,7,51,-44,-166.5,37.85
2883,凱基金,8,48,-40,-126.9,31.7
1714,和桐,3,43,-40,-66.7,16.67
3479,安勤,19,55,-36,-470.2,129.89
