code,name,weight,shares,price
NTLA US,英特利亞治療公司,3.44,92757,0.0
TXG US,10X Genomics Inc,5.49,66575,0.0
BEAM US,光束治療公司,4.05,55109,0.0
TEM US,Tempus AI Inc,5.51,43229,0.0
CRSP US,CRISPR治療公司,3.93,30969,0.0
HOOD US,羅賓漢市場公司,7.14,29978,0.0
TWST US,Twist Bioscience Corp,5.17,24642,0.0
VCYT US,Veracyte公司,2.77,22993,0.0
CERS US,Cerus公司,0.15,22348,0.0
SHOP US,Shopify公司,4.07,16137,0.0
SOFI US,SoFi Technologies Inc,0.62,15970,0.0
XYZ US,布洛克公司,2.31,13858,0.0
SPCX US,太空探索科技公司,4.27,12475,0.0
RBLX US,Roblox公司,1.4,11926,0.0
TSLA US,特斯拉公司,8.28,9976,0.0
CRWV US,CoreWeave Inc,1.46,8432,0.0
ILMN US,伊魯米納公司,3.19,7998,0.0
CRCL US,Circle Internet Group Inc,1.08,7880,0.0
WGS US,GeneDx控股公司,1.09,7621,0.0
NTRA US,那提拉公司,3.66,6200,0.0
JOBY US,喬比航空公司,0.11,6083,0.0
AMD US,超微半導體公司,6.14,5613,0.0
AMZN US,亞馬遜公司,2.79,5443,0.0
NVDA US,輝達,1.93,4686,0.0
TSM US,台積電,3.44,3753,0.0
COIN US,比特幣基地全球公司,1.18,3384,0.0
TER US,泰瑞達公司,2.28,2926,0.0
BWXT US,BWX科技股份有限公司,0.87,2153,0.0
GOOGL US,Alphabet公司 Class A,1.53,2012,0.0
PLTR US,帕蘭提爾科技公司,0.55,2011,0.0
P US,愛惠浦公司,0.27,1738,0.0
GOOG US,Alphabet公司 Class C,1.15,1529,0.0
CBRS US,Cerebras Systems Inc,0.49,1143,0.0
ROKU US,Roku Inc,0.3,1008,0.0
DE US,迪爾,0.94,713,0.0
LLY US,禮來公司,1.71,668,0.0
SNOW US,Snowflake公司,0.36,649,0.0
AVGO US,博通公司,0.49,645,0.0
CCJ US,卡梅科公司,0.11,529,0.0
META US,Meta平台公司,0.22,178,0.0
