code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,306,91,215,212.0,9.86
,主動富邦台灣龍耀,177,5,172,152.4,8.88
0050,元大台灣50,123,18,105,1043.7,99.06
,主動統一台股增長,124,20,104,304.8,29.13
,元大台灣50正2,122,44,78,252.8,32.36
,元大台灣50反1,62,3,59,64.1,10.83
009816,凱基台灣TOP50,79,24,55,79.9,14.44
3481,群創,65,17,48,204.6,42.36
00919,群益台灣精選高息,57,17,40,122.3,30.27
,主動聯博動能50,31,0,31,29.3,9.45
9103,美德醫療-DR,30,0,30,17.3,5.75
2002,中鋼,36,12,24,44.6,18.55
1301,台塑,24,1,23,102.5,43.76
3550,聯穎,25,2,23,66.3,28.49
8043,蜜望實,53,30,23,444.9,193.07
,主動國泰動能高息,29,7,22,30.7,13.74
2108,南帝,20,0,20,57.6,28.79
2324,仁寶,46,27,19,70.5,36.15
00712,復華富時不動產,15,0,15,13.1,8.76
2371,大同,15,0,15,41.5,27.7
3325,旭品,15,0,15,18.7,12.48
2542,興富發,32,18,14,63.1,45.09
2646,星宇航空,13,0,13,26.2,20.14
2406,國碩,16,4,12,46.2,37.14
2317,鴻海,21,9,12,315.1,255.15
2353,宏碁,7,305,-298,-1081.8,36.3
2103,台橡,0,250,-250,-528.3,21.13
1528,恩德,0,171,-171,-429.1,25.09
2409,友達,37,99,-62,-141.9,23.03
6116,彩晶,0,45,-45,-63.2,14.05
8150,南茂,17,58,-41,-393.4,95.32
7780,大研生醫*,0,37,-37,-67.2,18.15
,主動野村臺灣高息,2,38,-36,-39.1,10.9
3090,日電貿,0,31,-31,-706.2,227.49
3630,新鉅科,0,30,-30,-87.1,29.04
2883,凱基金,5,28,-23,-63.6,27.65
1609,大亞,0,22,-22,-81.9,36.07
,台新新光辛特,0,17,-17,-16.0,9.4
3687,歐買尬,0,16,-16,-127.9,79.91
2884,玉山金,0,15,-15,-52.1,33.33
3221,台嘉碩,13,27,-14,-89.1,61.47
009805,新光美國電力基建,0,14,-14,-21.8,15.57
2313,華通,35,48,-13,-358.4,274.87
00918,大華優利高填息30,12,24,-12,-36.1,29.93
6005,群益證,0,12,-12,-44.3,36.95
3028,增你強,0,12,-12,-89.0,74.18
2885,元大金,0,10,-10,-65.8,61.46
,元大滬深300正2,0,10,-10,-20.6,20.55
6215,和椿,0,10,-10,-105.5,105.5
9105,泰金寶-DR,24,34,-10,-9.3,9.28
