code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3504,揚明光,959,0,959,7214.6,75.23
2303,聯電,834,14,820,9687.0,118.0
2344,華邦電,607,26,581,8050.1,138.6
6770,力積電,531,16,515,2814.3,54.64
3231,緯創,161,50,111,2063.0,186.43
0052,富邦科技,102,6,96,570.0,59.31
,元大台灣50反1,428,361,67,71.5,10.66
,主動中信非投等債,53,0,53,55.4,10.46
2618,長榮航,50,4,46,197.7,42.97
3481,群創,156,112,44,190.8,43.73
,群益臺灣加權正2,46,18,28,29.0,10.69
2883,凱基金,25,0,25,75.0,29.99
2454,聯發科,23,0,23,8564.8,3884.6
,主動聯博全球非投,20,0,20,20.3,10.13
00887,永豐中國科技50大,20,0,20,32.0,16.01
,期街口布蘭特正2,20,1,19,84.7,43.44
2330,台積電,19,1,18,4378.3,2373.32
,主動統一全球創新,53,35,18,29.3,16.2
5864,致和證,17,0,17,50.9,30.19
2451,創見,25,10,15,424.6,283.03
,主動統一升級50,26,11,15,14.1,9.43
6830,汎銓,15,0,15,535.0,356.67
,國泰投資級公司債,15,0,15,51.4,34.3
9935,慶豐富,14,0,14,27.4,19.55
1504,東元,12,0,12,78.1,65.05
8039,台虹,4,1225,-1221,-22520.0,184.44
8112,至上,216,741,-525,-4160.6,79.24
,主動統一台股增長,70,347,-277,-754.9,27.24
00918,大華優利高填息30,2,251,-249,-819.5,32.91
2489,瑞軒,1,100,-99,-272.3,27.51
00947,台新臺灣IC設計,2,100,-98,-314.9,32.13
,主動中信台灣收益,5,102,-97,-85.4,8.8
,主動復華未來50,16,100,-84,-135.0,16.09
1309,台達化,0,72,-72,-88.6,12.3
4927,泰鼎-KY,1,70,-69,-207.1,30.01
,元大台灣50正2,53,105,-52,-167.9,32.91
1409,新纖,0,50,-50,-108.6,21.72
6414,樺漢,1,39,-38,-1610.3,423.76
0050,元大台灣50,25,63,-38,-383.3,102.14
,主動凱基台灣,0,36,-36,-30.6,8.61
3016,嘉晶,2,33,-31,-267.8,86.38
8234,新漢,0,30,-30,-182.7,60.89
8422,可寧衛*,0,30,-30,-79.7,26.57
009815,大華美國MAG7+,0,30,-30,-33.7,11.25
6239,力成,3,32,-29,-696.4,242.98
3706,神達,7,30,-23,-206.8,89.92
,凱基金乙特,0,23,-23,-18.7,8.14
2312,金寶,1,22,-21,-67.7,32.25
4989,榮科,0,20,-20,-123.1,61.11
3710,連展投控,0,20,-20,-9.9,4.96
