code,name,net_shares,net_amount
2027,大成鋼,454,17435.0
5243,乙盛-KY,390,36890.0
2426,鼎元,388,14857.0
,元大台灣50反1,280,4001.0
3163,波若威,266,253183.0
6147,頎邦,261,21622.0
1717,長興,187,11304.0
2399,映泰,167,5602.0
3037,欣興,146,78079.0
,元大台灣50正2,138,2815.0
6285,啟碁,133,23779.0
009816,凱基台灣TOP50,120,1266.0
3715,定穎投控,75,13814.0
1309,台達化,69,1696.0
2368,金像電,60,58037.0
1304,台聚,54,993.0
1815,富喬,42,4252.0
2905,三商,39,562.0
1313,聯成,30,378.0
0056,元大高股息,29,1107.0
1447,力鵬,27,139.0
,主動統一台股增長,25,515.0
6895,宏碩系統,24,4316.0
6727,亞泰金屬,24,8018.0
2497,怡利電,23,1175.0
4906,正文,-5963,-242111.0
3062,建漢,-388,-12893.0
1802,台玻,-379,-19886.0
2409,友達,-341,-5878.0
3105,穩懋,-222,-86177.0
1582,信錦,-199,-21613.0
8096,擎亞,-190,-17527.0
8039,台虹,-185,-22515.0
2313,華通,-183,-48943.0
,期元大S&P黃金正2,-119,-12070.0
,主動統一全球創新,-112,-1415.0
3481,群創,-102,-2562.0
2308,台達電,-89,-133811.0
2337,旺宏,-87,-11181.0
2408,南亞科,-75,-15438.0
6805,富世達,-56,-107460.0
2303,聯電,-55,-2884.0
2455,全新,-47,-12572.0
,期街口布蘭特正2,-46,-2803.0
3711,日月光投控,-45,-16388.0
3167,大量,-40,-17103.0
3081,聯亞,-33,-61381.0
2441,超豐,-33,-2843.0
3693,營邦,-33,-15557.0
3443,創意,-31,-72952.0
