code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,726,112,614,528.3,8.6
,群益臺灣加權正2,539,79,460,425.0,9.24
,元大台灣50反1,370,33,337,384.4,11.39
0050,元大台灣50,380,45,335,3151.3,93.88
009816,凱基台灣TOP50,377,70,307,414.9,13.48
1605,華新,307,0,307,919.5,29.93
2409,友達,312,89,223,545.5,24.52
,主動凱基台灣,326,130,196,159.8,8.15
2511,太子,100,0,100,83.5,8.35
00878,國泰永續高股息,124,32,92,283.5,30.77
3717,聯嘉投控,92,0,92,192.9,20.97
,主動富邦台灣龍耀,96,10,86,58.5,6.79
0056,元大高股息,111,29,82,386.7,47.2
1714,和桐,92,14,78,103.3,13.24
,元大台灣50正2,1078,1002,76,356.4,46.35
2890,永豐金,70,6,64,247.8,38.89
,主動統一台股增長,151,95,56,134.4,23.82
,主動復華未來50,74,22,52,72.2,14.01
1608,華榮,51,0,51,142.7,27.99
2515,中工,45,0,45,52.6,11.69
1762,中化生,40,0,40,130.7,32.68
2303,聯電,143,108,35,406.4,115.58
2312,金寶,42,7,35,99.2,28.35
2405,輔信,35,0,35,51.4,14.69
8071,能率網通,32,0,32,64.4,20.13
3481,群創,191,1345,-1154,-4848.7,42.0
,主動中信台灣收益,131,401,-270,-217.7,8.07
0052,富邦科技,27,154,-127,-672.0,53.27
,國泰20年美債,0,107,-107,-302.2,28.12
,主動國泰動能高息,106,192,-86,-100.0,11.71
6770,力積電,97,161,-64,-294.3,46.15
1718,中纖,13,76,-63,-58.5,9.29
2337,旺宏,10,70,-60,-611.7,101.75
2867,三商壽,0,50,-50,-47.2,9.44
00927,群益半導體收益,21,71,-50,-155.8,31.21
,元大美債20年,0,49,-49,-132.9,27.02
1717,長興,1,41,-40,-224.6,56.15
2897,王道銀行,0,35,-35,-35.8,10.24
6026,福邦證,0,31,-31,-41.1,13.25
,元大AAA至A公司債,0,30,-30,-93.6,31.18
2883,凱基金,12,41,-29,-85.9,29.54
00940,元大台灣價值高息,2,30,-28,-31.9,11.38
3706,神達,2,30,-28,-241.4,88.22
,富邦臺灣加權反1,0,26,-26,-16.2,6.24
,國泰20年美債正2,0,25,-25,-16.8,6.7
00713,元大台灣高息低波,1,26,-25,-150.1,60.66
,元大投資級公司債,0,23,-23,-75.0,32.61
00951,台新日本半導體,2,25,-23,-33.5,14.84
6226,光鼎,0,22,-22,-49.6,22.55
,富邦恒生國企正2,0,21,-21,-20.2,9.61
