code,name,weight,shares,price
RIVN,RIVIAN AUTOMOTIVE INC-A,1.44,32124,0.0
NU,NU HOLDINGS LTD/CAYMAN ISL-A,0.61,15758,0.0
INTC,INTEL CORP,2.64,11090,0.0
WRBY,WARBY PARKER INC-CLASS A,0.71,9842,0.0
FIGR,FIGURE TECHNOLOGY SOLUT-CL A,0.99,9524,0.0
GFS,GLOBALFOUNDRIES INC,1.02,8016,0.0
ZM,ZOOM COMMUNICATIONS INC,2.2,7753,0.0
U,UNITY SOFTWARE INC,0.96,7728,0.0
ON,ON SEMICONDUCTOR,1.42,7250,0.0
HOOD,ROBINHOOD MARKETS INC - A,2.0,6998,0.0
NVDA,NVIDIA CORP,3.89,6847,0.0
TEM,TEMPUS AI INC,1.2,6222,0.0
NOW,SERVICENOW INC,1.99,5862,0.0
LMND,LEMONADE INC,0.82,5822,0.0
CRWD,CROWDSTRIKE HOLDINGS INC - A,2.9,5714,0.0
TTWO,TAKE-TWO INTERACTIVE SOFTWRE,3.46,5454,0.0
ALGM,ALLEGRO MICROSYSTEMS INC,0.54,5445,0.0
SHOP,SHOPIFY INC - CLASS A,2.11,5344,0.0
AMKR,AMKOR TECHNOLOGY INC,0.67,5048,0.0
DOCN,DIGITALOCEAN HOLDINGS INC,1.36,4453,0.0
GLW,CORNING INC,1.76,4436,0.0
PANW,PALO ALTO NETWORKS INC,4.03,4257,0.0
SYM,SYMBOTIC INC,0.47,4252,0.0
CRM,SALESFORCE INC,2.33,4208,0.0
TWLO,TWILIO INC - A,2.29,3837,0.0
AVGO,BROADCOM INC,3.66,3755,0.0
SNOW,SNOWFLAKE INC-CLASS A,3.26,3701,0.0
XYZ,BLOCK INC,0.78,3570,0.0
NET,CLOUDFLARE INC - CLASS A,2.73,3523,0.0
ORCL,ORACLE CORP,1.34,3451,0.0
GOOG,ALPHABET INC-CL C,2.88,3189,0.0
TSLA,TESLA INC,2.96,3082,0.0
CRWV,COREWEAVE INC,0.71,3070,0.0
HUBS,HUBSPOT INC,1.94,3050,0.0
ESTC,ELASTIC NV,0.65,2871,0.0
LRCX,LAM RESEARCH CORP,2.16,2601,0.0
TEAM,ATLASSIAN CORP PLC-CLASS A,1.14,2509,0.0
MSFT,MICROSOFT CORP,3.13,2445,0.0
PLTR,PALANTIR TECHNOLOGIES INC-A,1.06,2216,0.0
ENTG,ENTEGRIS INC,0.78,2060,0.0
TXN,TEXAS INSTRUMENTS INC,1.43,2041,0.0
SPCX,SPACE EXPLORATION TECHN-CL A,0.74,2028,0.0
AMD,ADVANCED MICRO DEVICES,2.53,2020,0.0
CIEN,CIENA CORP,1.91,1824,0.0
ENPH,ENPHASE ENERGY INC,0.19,1816,0.0
BE,BLOOM ENERGY CORP- A,0.95,1784,0.0
ADBE,ADOBE INC,1.28,1759,0.0
TTMI,TTM TECHNOLOGIES,0.47,1623,0.0
AMZN,AMAZON.COM INC,1.02,1494,0.0
VICR,VICOR CORP,0.73,1375,0.0
MTSI,MACOM TECHNOLOGY SOLUTIONS H,0.95,1341,0.0
ADI,ANALOG DEVICES INC,1.06,1076,0.0
CDNS,CADENCE DESIGN SYS INC,0.89,1058,0.0
TSM,TAIWAN SEMICONDUCTOR-SP ADR,1.13,1023,0.0
META,META PLATFORMS INC-CLASS A,1.46,1006,0.0
INTU,INTUIT INC,0.84,866,0.0
APP,APPLOVIN CORP-CLASS A,0.6,740,0.0
ROK,ROCKWELL AUTOMATION INC,0.85,731,0.0
LITE,LUMENTUM HOLDINGS INC,1.66,725,0.0
AMAT,APPLIED MATERIALS INC,0.68,524,0.0
ASML,ASML HOLDING NV-NY REG SHS,1.75,375,0.0
CBRS,CEREBRAS SYSTEMS INC - A,0.18,350,0.0
MU,MICRON TECHNOLOGY INC,0.84,328,0.0
FN,FABRINET,0.2,174,0.0
SNDK,SANDISK CORP-W/I,0.61,145,0.0
