code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,599,175,424,451.9,10.64
,主動凱基台灣,426,14,412,391.2,9.49
2303,聯電,352,80,272,4412.1,162.53
4716,大立,186,13,173,417.5,24.14
,主動富邦台灣龍耀,215,50,165,148.3,8.98
2484,希華,163,21,142,1068.7,75.26
,元大台灣50反1,213,80,133,136.9,10.29
00919,群益台灣精選高息,160,41,119,352.8,29.6
6770,力積電,282,172,110,881.1,79.72
8150,南茂,114,7,107,1015.5,94.83
009816,凱基台灣TOP50,130,39,91,137.3,15.06
4707,磐亞,185,110,75,213.2,28.57
,主動群益美國增長,75,2,73,101.2,13.84
2344,華邦電,177,105,72,1490.2,205.74
2539,櫻花建,57,0,57,222.5,39.04
,主動國泰動能高息,62,7,55,78.6,14.24
6156,松上,61,7,54,146.5,26.82
,主動統一台股增長,84,33,51,154.7,29.91
,主動聯博動能50,50,0,50,49.2,9.84
,期元大S&P黃金正2,47,0,47,336.1,71.41
5328,華容,150,104,46,349.1,75.71
1447,力鵬,52,7,45,30.8,6.85
6153,嘉聯益,48,4,44,94.1,21.4
6231,系微,40,0,40,1149.0,287.24
6147,頎邦,41,6,35,742.8,210.95
,中信中國50正2,3,330,-327,-270.2,8.26
,期元大S&P黃金,6,302,-296,-1254.6,42.39
2409,友達,379,531,-152,-493.4,32.53
00940,元大台灣價值高息,1,143,-142,-176.9,12.46
0050,元大台灣50,42,143,-101,-1061.4,104.92
6116,彩晶,161,257,-96,-180.1,18.69
2014,中鴻,12,100,-88,-152.9,17.38
2002,中鋼,30,116,-86,-163.6,19.0
3481,群創,716,786,-70,-413.3,59.47
2481,強茂,3,60,-57,-957.8,167.09
2867,三商壽,0,51,-51,-42.8,8.39
1216,統一,4,51,-47,-356.9,75.62
2406,國碩,0,45,-45,-174.2,37.97
,富邦NASDAQ反1,0,45,-45,-11.1,2.46
2886,兆豐金,0,33,-33,-156.2,47.33
6191,精成科,31,63,-32,-353.0,110.09
2610,華航,48,76,-28,-64.0,23.12
9105,泰金寶-DR,6,33,-27,-25.2,9.34
1605,華新,6,31,-25,-89.0,35.6
6226,光鼎,173,197,-24,-49.9,20.81
,元大台灣50正2,171,195,-24,-90.1,37.66
1301,台塑,4,27,-23,-123.1,53.32
3576,聯合再生,5,27,-22,-37.2,16.8
,期元大S&P石油,3,25,-22,-50.3,22.91
00712,復華富時不動產,0,22,-22,-19.2,8.75
