code,name,weight,shares,price
DA_NTD,AFTER DEDUCTING SECURITIES PURCHASES AMOUNT,1.17,1011783874,0.0
2408,南亞科技,8.78,14000000,541.0
2327,國巨股份,4.96,7700000,555.0
3037,欣興電子,6.84,5000000,1180.0
2330,台灣積體,11.74,4200000,2410.0
3189,景碩科技,4.35,4100000,914.0
8046,南亞電路,4.88,3250000,1295.0
3026,禾伸堂企,2.11,2700000,675.0
6274,台燿科技,4.02,2400000,1445.0
2345,智邦科技,4.12,1700000,2090.0
2383,台光電子,8.93,1400000,5500.0
3017,奇鋐科技,4.84,1250000,3340.0
2454,聯發科技,4.48,1000000,3865.0
8299,群聯電子,2.2,880000,2155.0
3081,聯亞光電,3.13,800000,3370.0
6669,緯穎科技,4.74,600000,6815.0
2059,川湖科技,8.48,510000,14340.0
6223,旺矽科技,2.72,460000,5090.0
7769,鴻勁精密,2.65,360000,6345.0
3653,健策精密,2.23,340000,5645.0
5274,信驊科技,2.14,120500,15305.0
2885,元大金融,0.0,9360,63.2
2880,華南金融,0.0,9090,39.35
5347,世界先進,0.0,9000,151.0
2891,中國信託,0.0,9000,63.8
2890,永豐金融,0.0,9000,39.35
2887,台新新光,0.0,9000,37.3
2886,兆豐金融,0.0,9000,46.15
2884,玉山金融,0.0,9000,38.55
2883,凱基金融,0.0,9000,32.15
2882,國泰金融,0.0,9000,102.5
2881,富邦金融,0.0,9000,141.5
2603,長榮海運,0.0,9000,232.5
2317,鴻海精密,0.0,9000,252.0
2382,廣達電腦,0.0,9000,333.5
3231,緯創資通,0.0,9000,179.5
3711,日月光投,0.01,9000,605.0
2449,京元電子,0.0,1450,247.5
2313,華通電腦,0.0,1253,244.0
2912,統一超商,0.0,1000,220.5
2308,台達電子,0.0,1000,1770.0
2379,瑞昱半導,0.0,1000,730.0
2360,致茂電子,0.0,1000,1990.0
2357,華碩電腦,0.0,1000,968.0
2404,漢唐集成,0.0,1000,1075.0
1216,統一企業,0.0,1000,77.1
2412,中華電信,0.0,1000,135.5
3036,文曄科技,0.0,1000,193.0
3665,貿聯-KY,0.0,1000,2055.0
3044,健鼎科技,0.0,1000,481.0
3008,大立光電,0.01,1000,6915.0
