code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3231,緯創,272,105,167,2997.7,179.42
2409,友達,338,175,163,484.2,29.66
,主動中信台灣收益,181,41,140,131.1,9.35
00919,群益台灣精選高息,122,14,108,350.4,32.63
2344,華邦電,95,12,83,1340.2,161.04
00918,大華優利高填息30,63,5,58,208.8,35.46
0052,富邦科技,50,0,50,309.6,62.03
,主動統一台股增長,50,5,45,131.4,28.97
0050,元大台灣50,51,6,45,477.4,106.04
009829,大華韓國KOSPI50,43,0,43,45.3,10.53
,期元大S&P原油反1,47,4,43,43.0,10.0
2542,興富發,42,0,42,191.0,45.48
,主動聯博全球非投,40,0,40,39.3,9.82
2889,國票金,39,0,39,65.3,16.73
009803,玉山市值動能50,35,0,35,75.3,21.45
2002,中鋼,40,10,30,56.6,18.81
8150,南茂,30,1,29,254.7,87.84
,主動統一升級50,32,5,27,27.1,9.99
2330,台積電,25,0,25,5995.9,2384.64
2891,中信金,31,7,24,161.6,66.91
,主動統一全球創新,30,7,23,36.1,15.71
,主動復華未來50,23,0,23,38.5,17.04
3376,新日興,30,8,22,403.3,180.62
,主動群益科技創新,23,1,22,38.7,17.46
00712,復華富時不動產,23,2,21,17.5,8.32
2312,金寶,2,81,-79,-241.8,30.6
,群益臺灣加權正2,85,131,-46,-51.6,11.31
2303,聯電,22,49,-27,-390.7,145.12
1314,中石化,15,40,-25,-20.6,8.24
,富邦恒生國企正2,0,25,-25,-22.5,8.99
2880,華南金,0,25,-25,-113.7,45.5
2834,臺企銀,1,21,-20,-37.6,18.06
9105,泰金寶-DR,10,30,-20,-17.1,8.57
2605,新興,1,21,-20,-71.8,35.96
00902,中信電池及儲能,0,18,-18,-22.6,12.55
1815,富喬,42,59,-17,-202.3,118.73
5880,合庫金,0,15,-15,-40.9,27.24
2881,富邦金,0,13,-13,-206.8,150.95
3042,晶技,0,12,-12,-214.9,178.67
4939,亞電,1,12,-11,-88.7,80.66
6116,彩晶,5,16,-11,-15.2,13.79
00949,復華日本龍頭,0,10,-10,-21.9,21.95
2412,中華電,0,10,-10,-140.7,140.7
,元大台灣50反1,64,73,-9,-9.3,10.29
2353,宏碁,3,12,-9,-28.0,31.09
6179,亞通,12,21,-9,-29.1,32.37
1560,中砂,0,9,-9,-684.0,762.82
3016,嘉晶,4,12,-8,-91.6,114.82
,主動凱基台灣,7,15,-8,-7.4,9.45
2305,全友,9,16,-7,-31.0,44.35
