code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3481,群創,828,595,233,1153.4,49.62
3016,嘉晶,129,3,126,1290.3,102.4
3033,威健,116,0,116,562.1,48.25
009816,凱基台灣TOP50,538,422,116,173.6,14.95
2303,聯電,358,255,103,1206.5,117.32
,元大台灣50反1,252,189,63,63.7,10.07
2382,廣達,63,5,58,1785.1,305.76
3017,奇鋐,106,52,54,14413.3,2707.24
1709,和益,50,0,50,132.7,26.54
2409,友達,151,106,45,112.8,25.08
,國泰US短期公債,42,0,42,207.3,49.36
2834,臺企銀,41,0,41,69.4,16.84
009826,貝萊德世界股票,38,0,38,39.2,10.31
00878,國泰永續高股息,42,5,37,123.6,33.25
2332,友訊,248,211,37,95.9,25.86
1314,中石化,39,2,37,29.4,7.95
,主動安聯台灣高息,35,0,35,52.0,14.85
6488,環球晶,36,9,27,2541.2,929.19
2337,旺宏,111,89,22,276.9,123.3
1714,和桐,40,18,22,33.6,15.25
3234,光環,22,0,22,257.5,117.05
8255,朋程,20,0,20,296.9,147.93
2426,鼎元,35,16,19,125.6,64.32
,主動元大AI新經濟,25,6,19,29.3,16.21
6277,宏正,18,0,18,141.1,78.37
,主動統一升級50,28,893,-865,-851.5,9.84
,主動復華未來50,39,593,-554,-936.3,16.9
,主動中信台灣收益,16,502,-486,-451.4,9.29
,元大台灣50正2,177,655,-478,-1637.1,34.23
0050,元大台灣50,59,373,-314,-3268.5,104.02
,群益臺灣加權正2,260,521,-261,-292.6,11.21
1326,台化,16,262,-246,-1439.6,58.56
,主動統一台股增長,124,357,-233,-670.6,28.78
,主動凱基台灣,13,239,-226,-211.3,9.35
2610,華航,1,186,-185,-419.8,22.68
,期元大S&P原油反1,2,152,-150,-210.2,14.02
2883,凱基金,3,138,-135,-426.0,31.35
2353,宏碁,2,125,-123,-371.6,30.09
2884,玉山金,1,117,-116,-436.2,37.79
2867,三商壽,47,158,-111,-108.1,9.74
,中信中國50正2,3,101,-98,-99.5,10.16
2103,台橡,15,100,-85,-188.8,22.21
6770,力積電,117,194,-77,-527.3,68.2
009819,中信數據及電力,0,70,-70,-72.8,10.41
00919,群益台灣精選高息,6,75,-69,-209.5,30.04
2317,鴻海,17,83,-66,-1725.9,258.29
0056,元大高股息,4,68,-64,-331.9,51.96
5328,華容,24,85,-61,-411.4,67.17
,主動野村臺灣高息,0,56,-56,-60.5,10.76
4938,和碩,1,56,-55,-487.9,89.92
