code,name,net_shares,net_amount
,主動統一台股增長,444,8800.0
1326,台化,277,12917.0
0056,元大高股息,237,8827.0
,主動群益科技創新,203,2571.0
,元大台灣50反1,187,2763.0
,主動復華未來50,182,2168.0
00919,群益台灣精選高息,158,3509.0
0050,元大台灣50,153,11124.0
2812,台中銀,119,2450.0
,主動統一全球創新,115,1396.0
009816,凱基台灣TOP50,101,1036.0
00938,凱基優選30,94,1706.0
1303,南亞,79,6329.0
2324,仁寶,79,2165.0
,主動群益台灣強棒,72,1159.0
1785,光洋科,69,6256.0
,主動兆豐台灣豐收,68,652.0
00878,國泰永續高股息,66,1464.0
2002,中鋼,56,1062.0
6290,良維,50,10198.0
1309,台達化,46,1098.0
1904,正隆,45,890.0
,凱基A級公司債,40,570.0
1308,亞聚,37,737.0
5244,弘凱,34,1339.0
1301,台塑,-205,-9520.0
00712,復華富時不動產,-150,-1273.0
1314,中石化,-145,-1184.0
,群益ESG投等債20+,-95,-1409.0
,元大美債20年,-91,-2508.0
,元大台灣50正2,-80,-1560.0
1528,恩德,-62,-1667.0
5443,均豪,-47,-4695.0
4906,正文,-39,-1448.0
,群益優選非投等債,-37,-352.0
2883,凱基金,-36,-698.0
2409,友達,-36,-511.0
3479,安勤,-31,-2594.0
2206,三陽工業,-28,-1645.0
1802,台玻,-28,-1436.0
,期元大S&P石油,-24,-675.0
1905,華紙,-24,-452.0
,期街口布蘭特正2,-23,-1397.0
,國泰20年美債,-23,-657.0
5864,致和證,-20,-478.0
,元大美債20正2,-20,-143.0
00717,富邦美國特別股,-20,-297.0
00939,統一台灣高息動能,-18,-272.0
2377,微星,-17,-1448.0
3071,協禧,-16,-429.0
