code,name,net_shares,net_amount
2369,菱生,1155,41290.0
6127,九豪,672,33533.0
3211,順達,644,205558.0
6547,高端疫苗,201,9970.0
7795,長廣,172,73858.0
,主動群益科技創新,149,2038.0
,主動統一全球創新,141,1899.0
5439,高技,127,38363.0
2388,威盛,125,6844.0
3715,定穎投控,114,19373.0
4991,環宇-KY,111,46485.0
4931,新盛力,101,14363.0
2601,益航,100,623.0
6116,彩晶,100,879.0
1595,川寶,97,4154.0
,主動統一台股增長,79,1637.0
6231,系微,73,19989.0
8358,金居,62,16448.0
6877,鏵友益,62,7842.0
4906,正文,52,1813.0
3026,禾伸堂,51,6199.0
3481,群創,45,1195.0
1717,長興,43,2408.0
2481,強茂,40,3857.0
009816,凱基台灣TOP50,37,397.0
1711,永光,-5599,-251981.0
2337,旺宏,-1434,-233922.0
2408,南亞科,-1396,-330218.0
2344,華邦電,-975,-108589.0
6456,GIS-KY,-884,-57082.0
3701,大眾控,-396,-26665.0
3022,威強電,-201,-14223.0
2327,國巨*,-193,-52439.0
6531,愛普*,-191,-106365.0
3260,威剛,-174,-81781.0
3693,營邦,-163,-88848.0
6285,啟碁,-153,-26513.0
6568,宏觀,-150,-32250.0
4764,雙鍵,-120,-17177.0
,期元大S&P石油,-119,-2997.0
,元大台灣50反1,-107,-1512.0
,國泰特,-100,-6175.0
1815,富喬,-90,-9744.0
4919,新唐,-88,-9099.0
4908,前鼎,-86,-10010.0
0052,富邦科技,-80,-3583.0
2103,台橡,-66,-1428.0
3591,艾笛森,-60,-1349.0
3289,宜特,-60,-8723.0
2489,瑞軒,-58,-2796.0
