code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,124,1,123,118.2,9.61
,第一金優選非投債,100,0,100,93.4,9.34
,群益臺灣加權正2,129,32,97,115.5,11.91
1326,台化,149,67,82,589.4,71.52
2486,一詮,90,19,71,1864.2,261.87
1517,利奇,60,0,60,72.0,12.0
00927,群益半導體收益,62,6,56,217.3,38.54
,主動統一升級50,66,14,52,53.2,10.22
,主動統一全球創新,51,0,51,93.9,18.2
00891,中信關鍵半導體,51,0,51,183.7,36.01
,群益ESG投等債20+,50,0,50,73.8,14.76
2303,聯電,55,10,45,733.9,162.36
,主動復華未來50,46,2,44,80.6,18.59
2337,旺宏,48,9,39,547.7,137.9
00929,復華台灣科技優息,39,0,39,116.9,29.82
6206,飛捷,40,1,39,479.6,122.97
6182,合晶,69,35,34,590.9,174.33
3707,漢磊,32,1,31,242.0,78.06
2408,南亞科,67,37,30,1387.3,456.92
1434,福懋,30,0,30,60.3,20.11
,主動元大AI新經濟,29,0,29,49.9,17.2
3033,威健,49,21,28,154.1,55.62
6180,橘子,27,0,27,124.7,46.18
2332,友訊,37,10,27,63.4,23.49
2409,友達,48,21,27,73.1,27.27
1785,光洋科,7,1050,-1043,-11914.3,114.24
9105,泰金寶-DR,0,200,-200,-177.2,8.86
4513,福裕,8,162,-154,-341.3,22.16
,富邦恒生國企正2,2,120,-118,-109.8,9.3
,元大台灣50反1,30,130,-100,-102.7,10.27
6770,力積電,98,187,-89,-700.8,78.6
009816,凱基台灣TOP50,15,101,-86,-129.9,15.11
3005,神基,3,71,-68,-777.6,114.51
8150,南茂,47,97,-50,-640.4,126.68
2371,大同,0,50,-50,-135.4,27.08
2890,永豐金,0,30,-30,-120.1,40.03
4927,泰鼎-KY,0,30,-30,-117.5,39.18
2887,台新新光金,5,32,-27,-99.4,35.95
2630,亞航,7,34,-27,-157.4,58.31
2801,彰銀,0,26,-26,-62.4,24.0
,凱基美國非投等債,0,20,-20,-29.2,14.62
00907,永豐優息存股,0,20,-20,-32.9,16.45
1314,中石化,27,47,-20,-18.7,9.34
6505,台塑化,33,48,-15,-127.9,84.5
1810,和成,17,32,-15,-42.4,28.29
6446,藥華藥,2,16,-14,-1778.2,1271.06
2883,凱基金,4,18,-14,-42.1,30.11
2484,希華,50,64,-14,-127.9,91.79
1617,榮星,0,12,-12,-28.4,23.7
2834,臺企銀,0,12,-12,-21.6,18.15
