code,name,weight,shares,price
2885,元大金,1.8,44814000,66.7
2887,台新新光金,0.84,38645000,36.15
2891,中信金,1.16,30602000,63.0
2330,台積電,42.0,28295000,2470.0
2317,鴻海,4.09,28057000,242.5
2883,凱基金,0.5,27061000,30.55
2884,玉山金,0.53,25457000,34.9
2890,永豐金,0.54,22670000,39.85
2892,第一金,0.39,18958000,33.95
2886,兆豐金,0.53,18889000,46.6
5880,合庫金,0.28,18467000,25.5
2303,聯電,1.76,18258000,160.0
2412,中華電,1.46,17854000,136.0
2880,華南金,0.4,16992000,39.4
2881,富邦金,1.21,16040000,125.0
2882,國泰金,0.9,15443000,97.3
1303,南亞,1.19,8934000,221.0
1216,統一,0.37,7778000,79.0
3711,日月光投控,3.13,7638000,682.0
2344,華邦電,0.53,5091000,172.0
3231,緯創,0.44,4991000,146.5
2308,台達電,5.55,4849000,1905.0
2382,廣達,0.92,4368000,352.0
3037,欣興,2.16,4071000,882.0
4904,遠傳,0.25,4057000,101.0
6505,台塑化,0.19,3884000,80.0
3045,台灣大,0.24,3682000,110.5
2454,聯發科,7.71,3465000,3700.0
2301,光寶科,0.45,3413000,218.0
2603,長榮,0.41,3376000,200.0
2327,國巨*,1.42,3051000,776.0
4958,臻鼎-KY,0.94,2700000,578.0
2408,南亞科,0.61,2326000,439.0
2449,京元電子,0.34,1800000,318.0
2345,智邦,2.21,1585000,2320.0
2357,華碩,0.49,1133000,715.0
8046,南電,0.59,775000,1275.0
3665,貿聯-KY,0.78,667000,1955.0
2360,致茂,0.74,620000,1990.0
3017,奇鋐,0.72,538000,2225.0
2368,金像電,0.32,531000,1005.0
2383,台光電,1.54,515000,4990.0
3653,健策,0.77,377000,3395.0
3443,創意電子,0.78,310000,4185.0
6669,緯穎,0.59,193000,5115.0
3008,大立光,0.46,180000,4260.0
7769,鴻勁,0.66,165000,6695.0
3661,世芯-KY,0.27,120000,3770.0
2059,川湖,0.6,116000,8655.0
6515,穎崴,0.21,53000,6735.0
202608TX,臺股期貨,3.02,550,0.0
