code,name,weight,shares,price
DA_NTD,AFTER DEDUCTING SECURITIES PURCHASES AMOUNT,2.31,1193071618,0.0
2408,南亞科技,4.16,7100000,303.5
2327,國巨股份,6.51,5100000,661.0
3042,台灣晶技,1.57,4000000,203.0
2330,台灣積體,16.01,3650000,2270.0
3037,欣興電子,6.71,3200000,1085.0
3189,景碩科技,2.82,2100000,696.0
8046,南亞電路,3.12,1750000,922.0
8299,群聯電子,6.58,1360000,2505.0
2368,金像電子,3.41,1220000,1445.0
8996,高力熱處,2.17,900000,1245.0
2308,台達電子,3.86,850000,2350.0
8210,勤誠興業,2.23,800000,1440.0
2345,智邦科技,4.05,800000,2620.0
2383,台光電子,7.82,765000,5290.0
3017,奇鋐科技,3.74,710000,2725.0
2360,致茂電子,2.42,500000,2500.0
2454,聯發科技,4.12,500000,4265.0
6669,緯穎科技,3.37,330000,5280.0
6223,旺矽科技,3.38,280000,6240.0
7769,鴻勁精密,3.82,250000,7900.0
6515,穎崴科技,2.5,145000,8905.0
5274,信驊科技,3.33,100000,17240.0
2891,中國信託,0.0,9000,57.6
2885,元大金融,0.0,9000,57.3
2882,國泰金融,0.0,9000,83.1
2881,富邦金融,0.0,9000,103.5
2603,長榮海運,0.0,9000,211.5
3231,緯創資通,0.0,9000,146.0
2344,華邦電子,0.0,9000,141.0
2337,旺宏電子,0.0,9000,160.5
5347,世界先進,0.0,9000,165.0
2317,鴻海精密,0.01,9000,259.0
2313,華通電腦,0.01,9000,284.5
2382,廣達電腦,0.01,9000,316.5
3711,日月光投,0.01,9000,611.0
2449,京元電子,0.01,9000,338.5
3045,台灣大哥,0.0,1000,110.5
3044,健鼎科技,0.0,1000,510.0
3036,文曄科技,0.0,1000,293.5
3324,雙鴻科技,0.0,1000,1040.0
3665,貿聯-KY,0.0,1000,2265.0
2404,漢唐集成,0.0,1000,1265.0
2412,中華電信,0.0,1000,136.0
1590,亞德客-KY,0.0,1000,1465.0
1519,華城電機,0.0,1000,851.0
1303,南亞塑膠,0.0,1000,90.8
6274,台燿科技,0.0,1000,1580.0
6510,中華精測,0.01,1000,3415.0
2059,川湖科技,0.01,1000,5035.0
3653,健策精密,0.01,1000,3670.0
