code,name,weight,shares,price
1815,富喬,3.35,10877000,130.0
3231,緯創,3.38,7245000,198.0
1303,南亞,2.98,5445000,225.5
2455,全新,3.26,2753000,528.0
8021,尖點,2.94,2682000,420.0
3037,欣興,5.59,2482000,902.0
6584,南俊國際,3.28,2231000,619.0
8150,南茂,0.42,1957000,90.1
8996,高力,4.79,1630000,1300.0
3665,貿聯-KY,5.7,1161000,2145.0
2330,台積電,6.51,1116000,2410.0
2345,智邦,5.35,1074000,2100.0
3017,奇鋐,8.12,1001000,3570.0
4958,臻鼎-KY,1.19,1000000,463.0
8046,南電,2.41,968000,1055.0
3189,景碩,1.63,844013,819.0
2301,光寶科,0.47,659000,308.0
5347,世界,0.23,629000,156.0
2376,技嘉,0.44,508000,361.0
2383,台光電,6.06,465000,5415.0
6669,緯穎,2.54,429675,2565.0
2308,台達電,1.68,382000,1825.0
6213,聯茂,0.45,373000,517.0
3008,大立光,4.63,293000,7400.0
6223,旺矽,3.49,268000,5490.0
3026,禾伸堂,0.48,261000,701.0
6139,亞翔,0.44,250000,736.0
3661,世芯-KY,2.06,215000,4220.0
2059,川湖,6.76,205000,13860.0
2357,華碩,0.46,196000,1025.0
3443,創意,2.31,164000,5810.0
2404,漢唐,0.4,155000,1070.0
2454,聯發科,1.64,145000,4415.0
6187,萬潤,0.44,134000,1370.0
6274,台燿,0.37,113000,1370.0
5289,宜鼎,0.33,99952,1405.0
2360,致茂,0.4,76000,2030.0
3081,聯亞,0.46,63000,3070.0
3653,健策,0.44,33000,5875.0
5274,信驊,0.5,11000,19215.0
