code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
00918,大華優利高填息30,159,1,158,513.8,32.51
2105,正新,131,0,131,389.8,29.72
009816,凱基台灣TOP50,124,11,113,174.2,15.39
1515,力山,220,120,100,256.6,25.66
5425,台半,116,17,99,1036.2,104.31
,元大台灣50反1,165,82,83,84.8,10.22
2404,漢唐,81,2,79,9851.5,1246.96
2353,宏碁,76,7,69,239.6,34.81
1711,永光,53,0,53,233.7,44.0
5328,華容,61,9,52,257.7,49.56
1471,首利,50,5,45,52.8,11.73
6770,力積電,116,71,45,316.9,70.64
009821,野村稀土關鍵資源,43,1,42,65.0,15.32
8096,擎亞,45,4,41,606.1,147.82
6182,合晶,102,61,41,444.9,109.27
9105,泰金寶-DR,49,9,40,37.7,9.43
,主動元大AI新經濟,37,0,37,75.7,20.47
5202,力新,35,0,35,55.8,15.95
2327,國巨*,41,8,33,3227.0,965.39
2464,盟立,36,7,29,482.8,167.35
2303,聯電,52,27,25,352.4,138.55
,中信美國公債20年,25,0,25,67.5,27.01
2603,長榮,28,3,25,479.8,194.0
6209,今國光,63,39,24,231.7,95.61
8150,南茂,28,4,24,224.2,93.9
,主動國泰動能高息,0,378,-378,-553.6,14.65
3532,台勝科,12,269,-257,-10182.8,396.37
2610,華航,41,261,-220,-486.8,22.13
2409,友達,165,369,-204,-543.7,26.59
2834,臺企銀,21,183,-162,-288.7,17.77
,主動統一升級50,23,139,-116,-123.5,10.66
3268,海德威,2,100,-98,-209.0,21.33
2543,皇昌,0,73,-73,-340.3,46.62
1402,遠東新,2,64,-62,-179.8,29.01
,富邦日本反1,0,60,-60,-22.6,3.77
2845,遠東銀,13,67,-54,-72.8,13.3
2892,第一金,4,58,-54,-176.2,32.23
,主動復華未來50,8,62,-54,-107.3,19.95
2618,長榮航,8,61,-53,-224.9,42.6
2408,南亞科,11,61,-50,-2137.9,427.1
2883,凱基金,27,77,-50,-156.4,31.27
0050,元大台灣50,11,59,-48,-508.3,105.51
2458,義隆,2,49,-47,-732.6,155.14
6269,台郡,0,44,-44,-347.8,78.52
2313,華通,13,48,-35,-921.1,265.48
2332,友訊,13,44,-31,-58.7,18.39
1305,華夏,0,30,-30,-38.0,12.65
5880,合庫金,9,34,-25,-61.6,24.68
3704,合勤控,0,23,-23,-114.0,49.02
2867,三商壽,5,28,-23,-20.0,8.7
